REPDTE,CERT,NAME,STALP,DEPDOM,ASSET,LNLSNET,CHBAL,EQ
20130331,11235,BONDUEL STATE BANK,WI,40259,52094,14409,9844,11358.0
20130331,11236,HORICON BANK,WI,454404,525320,472165,9171,64900.0
20130331,1123,FARMERS STATE BANK,SD,38797,43682,21263,6987,4707.0
20130331,11241,CENTENNIAL BANK,AR,3488204,4217947,2621881,305320,505749.0
20130331,11242,MCGEHEE BANK,AR,105497,123287,58465,16490,17115.0
20130331,11243,BANK OF SALEM,AR,110113,129803,102831,7031,14940.0
20130331,11252,FIRST NB OF IZARD COUNTY,AR,98354,147378,66304,11810,46716.0
20130331,11254,EUDORA BANK,AR,26122,29256,8955,1972,3034.0
20130331,11256,PINNACLE BANK,AR,74495,91917,45788,441,9134.0
20130331,11259,GUNNISON BANK&TRUST CO,CO,63022,71269,44379,10761,7004.0
20130331,1125,MERCHANTS STATE BANK,SD,127262,145306,72153,2764,13498.0
20130331,11261,MCCLAVE STATE BANK,CO,20795,23741,15591,2276,2788.0
20130331,11264,COLORADO STATE BANK OF WALSH,CO,37047,43595,15469,7832,6409.0
20130331,11286,FARMERS&MERCHANTS BANK,FL,362632,433992,260172,52812,37211.0
20130331,11295,CITIZENS BANK OF SWAINSBORO,GA,133070,148281,95615,25167,13988.0
20130331,11297,WOODBURY BANKING CO,GA,21636,23245,14055,1717,1559.0
20130331,11299,FARMERS STB OF ALTO PASS ILL,IL,178123,196303,135796,3537,17751.0
20130331,11300,OAKDALE STATE BANK,IL,19734,21636,12451,3627,1788.0
20130331,11301,MERCANTILE BANK,IL,337884,386343,237173,51314,28709.0
20130331,11302,FIRST STATE BANK OF ST PETER,IL,29864,34145,9122,617,4133.0
20130331,11306,STATE BANK OF ILLINOIS,IL,168701,186783,121993,14899,17334.0
20130331,11307,FARMERS STATE BANK,IL,206165,234570,151414,6006,26639.0
20130331,11310,BANK OF HERRIN,IL,222767,245286,114757,21672,22269.0
20130331,11311,STATE BANK OF CERRO GORDO,IL,21383,25270,8968,8241,3824.0
20130331,11317,IUKA STATE BANK,IL,44304,48710,35698,10379,4307.0
20130331,11319,FARMERS BANK OF MT PULASKI,IL,36248,42538,22090,5697,6090.0
20130331,11324,FARMERS&MERCHANTS STB BUSHNE,IL,55335,60433,28147,14009,5040.0
20130331,11329,JOY STATE BANK,IL,41985,48287,27559,10119,4054.0
20130331,11343,ASHTON STATE BANK,IA,36251,45569,26202,682,5146.0
20130331,11347,GRINNELL STATE BANK,IA,217863,270553,158792,11383,29730.0
20130331,11348,COMMUNITY FIRST BANK,IA,121877,141296,71514,7549,18040.0
20130331,11349,IOWA STATE SAVINGS BANK,IA,105982,117944,65131,14231,9621.0
20130331,11351,PEOPLES TRUST&SAVINGS BANK,IA,21746,24269,7082,4199,2295.0
20130331,11352,SANBORN SAVINGS BANK,IA,48503,56300,35903,4438,6056.0
20130331,11355,BEDFORD LOAN&DEPOSIT BANK,KY,75654,89577,48318,2963,11517.0
20130331,11358,CUMBERLAND SECURITY BANK INC,KY,136361,162424,114301,16674,21658.0
20130331,1135,PEOPLES STB OF BLOOMER,WI,101489,116677,53267,4250,14603.0
20130331,11401,PENINSULA BANK OF ISHPEMING,MI,113529,133147,77973,21167,16667.0
20130331,11404,WEST MICHIGAN SAVINGS BANK,MI,36533,40879,12676,7495,4312.0
20130331,11406,STATE BANK,MI,286247,316112,207969,45346,26918.0
20130331,11407,HASTINGS CITY BANK,MI,226615,262931,135027,61176,25163.0
20130331,11409,STATE BANK OF HAWLEY,MN,86991,96573,50447,10598,9514.0
20130331,11411,RUSHFORD STATE BANK INC,MN,51438,56633,33145,6607,3975.0
20130331,11415,HARVEST BANK,MN,117288,130496,78644,25031,11435.0
20130331,11417,WELCOME STATE BANK,MN,21563,26797,14773,7021,2470.0
20130331,1141,COLORADO B&T CO OF LA JUNTA,CO,89389,98417,43052,21746,8057.0
20130331,11423,SYCAMORE BANK,MS,177859,198435,104637,4728,19471.0
20130331,11431,BANK OF YAZOO CITY,MS,208858,231374,121436,11594,19883.0
20130331,11432,CITIZENS BANK,MS,64583,72768,29079,14559,7801.0
20130331,11438,COMMUNITY BANK NORTH MS,MS,427632,485364,283968,30640,49154.0
20130331,1143,MORRILL&JANES BANK&TRUST CO,KS,598237,750705,361927,10711,81907.0
20130331,11444,COMMUNITY BANK,MS,585657,659129,474690,34940,61055.0
20130331,11445,JEFFERSON BANK,MS,81481,98284,40915,3391,15875.0
20130331,11446,MERCHANTS&FARMERS BANK,MS,82958,93974,36934,20657,9843.0
20130331,11448,CENTURY BANK,MS,207984,250490,143008,15717,26185.0
20130331,11457,LAWSON BANK,MO,112922,125274,53981,24953,11699.0
20130331,11459,MID AMERICA BANK,MO,280066,305712,239858,41933,23537.0
20130331,11462,INDEPENDENT FARMERS BANK,MO,92035,105523,41645,2257,10321.0
20130331,11463,CITIZENS-FARMERS BK COLE CAM,MO,84216,101377,67320,6892,16863.0
20130331,11465,TRI-COUNTY TRUST CO,MO,50654,55968,34505,5040,5200.0
20130331,11466,HOMEPRIDE BANK,MO,79450,88537,58649,9866,8560.0
20130331,11469,GUIDE ROCK STATE BANK,NE,26663,30301,16173,8852,3598.0
20130331,11475,THAYER COUNTY BANK,NE,49776,60255,38090,1344,5518.0
20130331,11477,AUBURN STATE BANK,NE,79878,99748,50362,19205,17514.0
20130331,11479,LISCO STATE BANK,NE,13735,17670,9112,3736,2665.0
20130331,1147,PEOPLES BANK,KS,313950,363993,183795,47019,48594.0
20130331,11482,HOMESTEAD BANK,NE,233470,269657,138568,45170,29817.0
20130331,11483,NEHAWKA BANK,NE,16720,19209,14082,2121,2455.0
20130331,11491,CITIZENS BANK OF CLOVIS,NM,268494,333006,118647,11301,35865.0
20130331,11492,INTERNATIONAL BANK,NM,249476,301791,170446,7162,35987.0
20130331,1149,ALTERRA BANK,KS,148529,173860,141172,15144,18568.0
20130331,11501,FIRST NB OF SCOTIA,NY,369766,405235,306356,36403,29327.0
20130331,11506,FOUR OAKS BANK&TRUST CO,NC,639909,801282,471757,175410,44927.0
20130331,11507,FIDELITY BANK,NC,1718873,1901481,769826,897470,166894.0
20130331,1150,FIDELITY STATE BANK&TRUST CO,KS,81321,97158,52542,12260,11453.0
20130331,11519,SECURITY FIRST BANK OF ND,ND,130189,160615,125423,7419,16875.0
20130331,11521,BANK 2,OK,85708,101637,57268,3409,13285.0
20130331,11522,LIBERTY NATIONAL BANK,OK,223556,250018,147688,6306,25308.0
20130331,11526,BANK OF KREMLIN,OK,210020,243298,174783,13355,24523.0
20130331,11527,FIRST STB OF POND CREEK OK,OK,49489,53597,25352,5708,4084.0
20130331,11539,ENTERPRISE BANK OF SC,SC,365430,382481,204167,86093,16823.0
20130331,11550,D HANIS STATE BANK,TX,36783,44898,25112,11711,8054.0
20130331,11552,SECURITY STATE BANK,TX,127325,143015,69822,8013,14902.0
20130331,11557,FIRST STATE BANK OF BURNET,TX,190109,220110,72697,12497,29798.0
20130331,11559,FIRST STATE BANK&TRUST CO,TX,381268,456885,158245,16008,70202.0
20130331,11561,NORTHSTAR BANK OF TEXAS,TX,962933,1144545,642338,243765,157884.0
20130331,11569,ALLIANCE BANK,TX,520270,584338,277050,17643,55070.0
20130331,11570,CHAPPELL HILL BANK,TX,20122,23514,6561,7979,2786.0
20130331,11578,BURKE&HERBERT BANK&TRUST CO,VA,2168611,2610619,1178056,179366,284680.0
20130331,11580,BANK OF SOUTHSIDE VIRGINIA,VA,465616,554112,243717,158530,81208.0
20130331,11582,LEE BANK&TRUST CO,VA,145451,167504,112255,23161,20576.0
20130331,11584,EVB,VA,858656,1091599,651288,84204,106942.0
20130331,11595,COMMUNITY FIRST BANK,WI,184680,222188,135408,16683,23006.0
20130331,11601,LAONA STATE BANK,WI,139834,157476,94865,11647,17192.0
20130331,11603,BANK OF POYNETTE,WI,83706,94730,58213,14716,8736.0
20130331,11607,CALUMET COUNTY BANK,WI,83674,93572,56534,13328,9773.0
20130331,11608,BLC COMMUNITY BANK,WI,160897,189484,150471,3497,26452.0
20130331,11623,GREENWOODS STATE BANK,WI,122780,141959,88114,9755,14245.0
20130331,11625,STATE BANK OF DRUMMOND,WI,42193,48580,21359,14864,6309.0
20130331,11634,FIRST STATE BANK,IA,80396,107052,46992,5253,13292.0
20130331,1163,WAHOO STATE BANK,NE,53500,63641,42846,6217,5058.0
20130331,1164,CITIZENS BANK,NM,576548,724451,186630,24522,67162.0
20130331,1165,FIRST BANK OF OKARCHE,OK,61772,70554,31311,22566,8753.0
20130331,11666,D L EVANS BANK,ID,782856,968696,555636,66429,101365.0
20130331,11667,VERMILION VALLEY BANK,IL,105391,120617,64172,6082,15009.0
20130331,11669,FIRST STATE BANK OF FORREST,IL,116266,133095,108099,13387,13700.0
20130331,11670,CENTRAL BANK ILLINOIS,IL,329717,454882,245650,20385,49923.0
20130331,11671,STATE BANK OF HERSCHER,IL,156421,165612,90288,16703,5304.0
20130331,11674,WARREN-BOYNTON STATE BANK,IL,107451,132946,91723,3137,17448.0
20130331,1167,UINTA BANK,WY,92295,106723,38987,3997,9137.0
20130331,11680,FARMERS STB OF WESTERN IL,IL,114959,132067,62373,13678,15181.0
20130331,11681,ANCHOR STATE BANK,IL,16196,17582,4703,10028,1366.0
20130331,11682,ANNA STATE BANK,IL,57136,67550,34371,3054,10278.0
20130331,11685,MARINE BANK&TRUST,IL,183352,232638,137485,15387,31110.0
20130331,11686,STATE BANK OF CHERRY,IL,83242,93901,25967,10652,10491.0
20130331,1168,FIRST STB OF NEWCASTLE,WY,131812,152726,39760,32062,20430.0
20130331,11694,ABC BANK,IL,272636,334545,227755,6318,34465.0
20130331,11699,GOODFIELD STATE BANK,IL,63914,74555,51280,5333,10559.0
20130331,1169,SUNDANCE STATE BANK,WY,136829,152634,86020,3546,12485.0
20130331,11702,SHELBY COUNTY STATE BANK,IL,203296,226015,106167,16558,21925.0
20130331,11705,FREEDOM BANK,IL,60895,74987,44946,1606,4770.0
20130331,11706,1ST COMMUNITY BANK,IL,60474,66275,38804,5876,5619.0
20130331,11708,TEUTOPOLIS STATE BANK,IL,177384,202332,99223,23571,24428.0
20130331,11711,BANK OF RANTOUL,IL,191486,225323,85227,19014,22788.0
20130331,11715,BANK OF YATES CITY,IL,56603,63655,30719,3745,6570.0
20130331,11716,HARTSBURG STATE BANK,IL,14888,16147,6649,2071,1218.0
20130331,11719,FARMERS BANK OF LIBERTY,IL,77827,86332,48932,10670,7615.0
20130331,11721,BROWN COUNTY STATE BANK,IL,67045,91522,56838,9826,12813.0
20130331,11722,PEOPLES STB OF NEWTON IL,IL,298737,336723,183691,7670,31790.0
20130331,11724,UNITED COMMUNITY BANK,IL,37589,41648,27732,11269,4008.0
20130331,11726,STATE BANK OF PAW PAW IL,IL,19793,26553,13969,6587,4598.0
20130331,11729,CIBM BANK,IL,400371,464723,308390,46070,57065.0
20130331,11731,FAIRVIEW STATE BANKING CO,IL,24590,28150,9136,4186,3444.0
20130331,11732,BANK OF FARMINGTON,IL,112539,129438,75046,6126,14371.0
20130331,11734,FLANAGAN STATE BANK,IL,143456,159652,86236,3074,15502.0
20130331,11739,BANKORION,IL,359605,419639,191814,19533,40538.0
20130331,11741,FORRESTON STATE BANK,IL,79220,97334,71688,2634,11410.0
20130331,11746,IROQUOIS FARMERS STATE BANK,IL,84235,93011,40351,23794,8438.0
20130331,11747,FARMERS STATE BANK&TRUST CO,IL,167965,196652,89222,6236,21516.0
20130331,11750,BANK OF KAMPSVILLE,IL,93851,109594,56188,12805,15198.0
20130331,11759,CITIZENS STATE BANK,IA,72659,95924,41882,8075,20800.0
20130331,11761,CITIZENS SAVINGS BANK,IA,23011,28502,7362,5054,3441.0
20130331,11763,VISIONBANK OF IOWA,IA,331012,399292,300950,35546,43984.0
20130331,11764,SIBLEY STATE BANK,IA,68649,85088,63907,1282,6978.0
20130331,11767,FREEDOMBANK,IA,210449,247504,164354,3584,27397.0
20130331,1176,FIRST STAR BANK SSB,TX,200387,274354,190908,11055,24638.0
20130331,11771,CARROLL COUNTY STATE BANK,IA,325567,369697,212293,21317,35540.0
20130331,11772,CENTRAL BANK&TRUST CO,KS,225454,253337,151656,28729,22598.0
20130331,11777,COMMERCIAL BANK,KS,203377,233806,92106,10371,29947.0
20130331,11778,CITIZENS ST B&T ELLSWORTH KS,KS,94000,116771,51676,3150,10477.0
20130331,11782,BANK OF ABBEVILLE&TRUST CO,LA,145325,174455,42950,8707,27732.0
20130331,11785,CALDWELL BANK&TRUST CO,LA,93813,106305,73496,11689,9912.0
20130331,11788,BANK OF SUNSET&TRUST CO,LA,108816,121773,68063,5780,11596.0
20130331,11792,FRANKLIN STATE BANK&TRUST CO,LA,126446,138974,88458,24132,12264.0
20130331,11807,UNITED BANK OF MICHIGAN,MI,381301,467115,380887,38109,45586.0
20130331,11810,HURON COMMUNITY BANK,MI,153221,188412,128712,14068,23276.0
20130331,11813,BANCORPSOUTH BANK,MS,11154810,13383985,8529096,1117453,1499420.0
20130331,11817,RICHTON BANK&TRUST CO,MS,56014,65003,29194,7117,8776.0
20130331,11821,LITTLE HORN STATE BANK,MT,58499,65955,31391,3194,7273.0
20130331,11823,MANHATTAN BANK,MT,112550,126145,64019,6703,12648.0
20130331,1184,BANK&TRUST SSB,TX,350778,416261,217831,43114,44053.0
20130331,11860,KILLBUCK SAVINGS BANK CO,OH,413802,462786,242337,31410,46490.0
20130331,11862,BANK OF BEAVER CITY,OK,136247,150485,72563,6019,11371.0
20130331,11866,BRYN MAWR TRUST CO,PA,1616115,2011308,1394025,150483,197829.0
20130331,11868,FIDELITY DEPOSIT&DISCOUNT BK,PA,514468,606689,442852,20730,59438.0
20130331,11881,LIBERTY STATE BANK,TN,141294,157974,85165,5727,15022.0
20130331,11886,UNION STATE BANK,TX,390330,452110,160719,11551,43671.0
20130331,11891,DONLEY COUNTY STATE BANK,TX,35247,42667,7701,20187,7341.0
20130331,11895,MERIDIAN BANK TEXAS,TX,216819,256451,186921,4712,33845.0
20130331,11902,HILL BANK&TRUST CO,TX,98770,119981,11522,6992,20516.0
20130331,11903,TEXAS HERITAGE BANK,TX,91758,106145,76034,21834,10431.0
20130331,11904,FIRST STB OF BEN WHEELER TX,TX,106630,121450,45584,2356,13589.0
20130331,11905,CITIZENS STATE BANK,TX,97413,109686,59432,8673,11887.0
20130331,11907,SECURITY STATE BANK,TX,96500,111451,66977,23156,14773.0
20130331,11916,BUCKHOLTS STATE BANK,TX,53565,62785,25125,13566,9152.0
20130331,11922,FIRST STATE BANK,TX,171158,185076,45419,89829,13733.0
20130331,11932,FIRST SECURITY STATE BANK,TX,96393,106204,32717,5765,8701.0
20130331,11934,GRAPELAND STATE BANK,TX,28120,31822,17250,669,3658.0
20130331,11935,FIRST TEXAS BANK,TX,450473,504425,165399,21411,50366.0
20130331,11939,MULESHOE STATE BANK,TX,100969,110268,38129,27680,7918.0
20130331,11952,POCA VALLEY BANK INC,WV,283814,317999,197903,17019,30174.0
20130331,11953,GRANT COUNTY BANK,WV,200196,239774,193338,10310,27445.0
20130331,11971,BAR HARBOR BANK&TRUST,ME,802200,1306491,809171,10305,129051.0
20130331,11972,STATE BANK OF GIBBON,MN,25167,27567,12833,12780,2374.0
20130331,1198,ARROWHEAD BANK,TX,118918,132613,67264,34903,13624.0
20130331,11990,LAFAYETTE SAVINGS BANK FSB,IN,310968,361794,275385,25835,39263.0
20130331,12010,PROVIDENT BANK,NJ,5307729,7187048,4840321,63495,913222.0
20130331,12013,UNION COUNTY SAVINGS BANK,NJ,1398577,1604763,105144,37033,194716.0
20130331,12017,RSI BANK,NJ,391129,489692,226718,20815,72876.0
20130331,12054,EMIGRANT BANK,NY,8301581,9833691,4204135,2475882,1363456.0
20130331,12078,GREENVILLE BANKING CO,GA,23726,28269,12024,4284,4244.0
20130331,12079,CITIZENS COMMUNITY BANK,GA,113073,125559,84384,12859,12258.0
20130331,12082,SOUTH SIDE T&SB OF PEORIA,IL,546103,685932,350958,47989,77243.0
20130331,12086,SAINTE MARIE STATE BANK,IL,15580,19946,9419,4298,4340.0
20130331,12087,SPRING VALLEY CITY BANK,IL,180845,208001,86111,13703,25366.0
20130331,12089,MARSHALL COUNTY STATE BANK,IL,35185,39433,21021,5856,3384.0
20130331,1208,GUARANTY BOND BANK NA,TX,954125,1153801,630399,25649,110114.0
20130331,12091,FARMERS STB OF CAMP POINT,IL,42187,50287,15406,2102,6935.0
20130331,12098,FIRST STATE BANK OF DONGOLA,IL,23191,25559,17098,1600,2331.0
20130331,1209,COMMERCIAL BANK OF TEXAS NA,TX,439672,506593,207842,21285,49437.0
20130331,12104,FARMERS-MERCHANTS NB PAXTON,IL,100667,114389,37689,3653,12943.0
20130331,12107,FARMERS STATE BANK,IL,49712,56453,32197,2349,5568.0
20130331,1210,VISTA BANK,TX,225575,252675,120291,8987,25417.0
20130331,12113,GERMANTOWN T&SB,IL,274785,346551,153695,5553,46462.0
20130331,12121,BUCKLEY STATE BANK,IL,45474,50492,18307,14051,4977.0
20130331,12126,COUNTY BANK,IA,99525,112044,86649,15166,11911.0
20130331,12128,CITIZENS SAVINGS BANK,IA,64573,83001,36685,604,10444.0
20130331,12135,LYNDON STATE BANK,KS,68915,83042,47169,3610,8966.0
20130331,12136,WILSON STATE BANK,KS,72076,82616,59256,8590,8654.0
20130331,12139,FORD COUNTY STATE BANK,KS,32576,37460,18734,12638,4591.0
20130331,1213,ROSCOE STATE BANK,TX,156201,171838,39721,13085,15467.0
20130331,12149,FIRST STATE BANK,KY,158045,177836,73176,39448,15653.0
20130331,12162,ELKTON BANK&TRUST CO,KY,108685,136358,49860,18992,17658.0
20130331,12163,FARMERS BANK OF MILTON,KY,184743,220357,106574,11218,30155.0
20130331,12165,CITIZENS DEPOSIT BANK&TRUST,KY,320111,368677,210213,21841,41344.0
20130331,12166,WEST POINT BANK,KY,83410,155409,62596,7285,14490.0
20130331,12181,MONROE BANK&TRUST,MI,1063027,1285440,598906,118038,85008.0
20130331,12186,PLAZA PARK STATE BANK,MN,155031,173090,134157,12168,16367.0
20130331,1218,FIRST STATE BANK,TX,114537,126545,55236,36116,9226.0
20130331,12193,PINE ISLAND BANK,MN,56103,73432,43755,7286,8374.0
20130331,12195,LAKE BANK,MN,91062,101262,67863,3058,10024.0
20130331,12197,CHOICE FINANCIAL SB,MN,13807,15936,5600,7034,2057.0
20130331,12198,BREMER BANK NATIONAL ASSN,MN,471320,646233,508016,8831,57244.0
20130331,1219,WELLINGTON STATE BANK,TX,213271,234536,103423,33311,19245.0
20130331,12201,CLEVELAND STATE BANK,MS,195605,219264,102325,24125,20448.0
20130331,12203,MERCHANTS&MARINE BANK,MS,533173,624039,221815,68780,57659.0
20130331,12204,CITIZENS BK PHILADELPHIA MS,MS,660819,894293,363561,87615,85834.0
20130331,12206,MECHANICS BANK,MS,185636,208368,129701,10545,21122.0
20130331,12207,BANK OF WINONA,MS,104327,119838,37738,23153,12496.0
20130331,12208,BELGRADE STATE BANK,MO,181562,203063,141014,26583,20551.0
20130331,12214,UNITED STATE BANK,MO,106268,121654,84192,6662,10766.0
20130331,12219,FIRST STB OF ST CHARLES MO,MO,216796,255065,174832,11582,33060.0
20130331,12220,COUNTY BANK,MO,75796,84783,58223,12873,6440.0
20130331,12223,CALLAWAY BANK,MO,247299,292621,178535,15065,28575.0
20130331,12225,FMB BANK,MO,38916,42600,16209,10232,3566.0
20130331,12226,PEOPLES BANK OF ALTENBURG,MO,47967,53475,38021,5147,5403.0
20130331,12229,FIRST BANK,MO,5523132,6360763,2756161,513949,663505.0
20130331,12230,PEOPLES BANK,MO,158175,185528,132374,5878,20930.0
20130331,12231,MERCANTILE BANK OF LA MO,MO,72258,102292,54444,29554,23813.0
20130331,12232,BANK OF MONTICELLO,MO,77132,95948,64037,8031,10186.0
20130331,12236,BANK OF ST ELIZABETH,MO,85709,101201,75061,17029,11203.0
20130331,12238,COMMUNITY BANK NATIONAL ASSN,MO,46853,51971,29906,17819,4962.0
20130331,12241,WASHINGTON COUNTY BANK,NE,242731,300710,219339,18363,26822.0
20130331,12244,FIRST STATE BANK,NE,34156,49040,18859,6707,8096.0
20130331,12246,COMMERCIAL BANK,NE,31129,36599,11409,4241,5227.0
20130331,12248,FIRST NEBRASKA BANK,NE,234204,271558,152376,31578,22502.0
20130331,12249,SPENCER STATE BANK,NE,15975,18073,7462,4357,2078.0
20130331,12258,SOUTHWEST CAPITAL BANK,NM,166793,207363,135584,3452,20827.0
20130331,12259,LEA COUNTY STATE BANK,NM,235067,267917,32462,10914,27338.0
20130331,1225,FARMERS&MERCHANTS BK LONG BE,CA,3738546,5071408,1968160,333436,730159.0
20130331,12266,MECHANICS&FARMERS BANK,NC,227902,269227,176134,12320,34509.0
20130331,12267,HIGH POINT BANK&TRUST CO,NC,635599,806266,511677,92318,92759.0
20130331,12283,FIRST STATE BANK,OK,78051,92224,21548,7759,14156.0
20130331,12284,FARMERS&MERCHANTS BANK,OK,15288,17169,5036,1132,1869.0
20130331,12285,STOCKMANS BANK,OK,131233,143478,120232,11216,11738.0
20130331,12293,FARMERS STATE BANK,SD,16994,20773,15452,4039,2769.0
20130331,12298,COWBOY BANK OF TEXAS,TX,50207,55377,33522,7024,5089.0
20130331,12299,LONE STAR BANK SSB,TX,216750,278236,232469,13216,22488.0
20130331,12303,CITIZENS STATE BANK,TX,104467,130525,79836,4718,12309.0
20130331,12305,COLUMBUS STATE BANK,TX,71247,83232,8495,10060,11645.0
20130331,12308,JUSTIN STATE BANK,TX,60540,69381,49575,15000,8749.0
20130331,12309,CITIZENS BANK NATIONAL ASSN,TX,86639,104750,66923,4558,12506.0
20130331,12314,FIRST STATE BANK,TX,16192,19818,10216,9238,1712.0
20130331,12315,FIRST STATE BANK,TX,118645,138128,20209,43554,19388.0
20130331,12319,TOWN&COUNTRY BANK,WI,46068,51582,39222,1115,5396.0
20130331,12322,CHIPPEWA VALLEY BANK,WI,239287,263198,188556,34536,23831.0
20130331,12325,BANK OF CASHTON,WI,60816,68708,39780,4970,7530.0
20130331,12327,BANK OF MAUSTON,WI,225061,260820,148523,9056,30278.0
20130331,12331,STATE BANK OF CHILTON,WI,123060,146138,119524,8695,22927.0
20130331,12342,BANCROFT STATE BANK,WI,63628,69769,46756,4746,6062.0
20130331,12349,COMMUNITY BANK OF CAMERON,WI,87843,98730,75239,11360,8720.0
20130331,12354,HUSTISFORD STATE BANK,WI,43853,56133,43724,4283,7971.0
20130331,12355,FARMERS&MERCHANTS BK KENDALL,WI,41206,54354,51537,423,7421.0
20130331,12365,FIRST NB OF ALLENDALE,IL,151782,181988,100789,15997,19134.0
20130331,12368,REGIONS BANK,AL,95137893,118935276,73286123,5078898,16494299.0
20130331,12372,FOWLER STATE BANK,CO,59528,68796,31506,6253,9035.0
20130331,12373,FIRST STATE BANK OF COLORADO,CO,158330,184046,113202,7508,24982.0
20130331,1237,IRELAND BANK,ID,197100,219639,121841,9233,18847.0
20130331,12383,CARROLLTON BANK,IL,929848,1106339,778378,45451,84517.0
20130331,12384,JERSEY STATE BANK,IL,122462,143660,57457,14383,16940.0
20130331,12386,STATE BANK OF TOULON,IL,179395,207951,99880,4049,19338.0
20130331,12387,COMMUNITY BANK,IL,82551,89636,28802,32740,7006.0
20130331,12388,WILLIAMSVILLE STATE B&T,IL,103311,118406,51432,3899,13517.0
20130331,12391,STATE BANK OF SAUNEMIN,IL,33207,36283,14499,5434,3050.0
20130331,12395,LENA STATE BANK,IL,73792,87457,46969,3626,8810.0
20130331,12396,STATE BANK OF LINCOLN,IL,323159,356024,115420,49843,30415.0
20130331,12402,EXCHANGE STATE BANK,IL,68706,80805,30253,4108,8437.0
20130331,12406,GLENVIEW STATE BANK,IL,1067327,1230837,425449,76897,124920.0
20130331,12408,HARDWARE STATE BANK,IL,23596,25732,7726,16170,2094.0
20130331,12410,LA SALLE STATE BANK,IL,85945,113626,52800,9197,11207.0
20130331,12417,TRI-VALLEY BANK,IA,66718,76508,30089,3898,6852.0
20130331,12422,SECURITY STATE BANK,KS,55475,63678,34666,4890,7931.0
20130331,12425,DICKINSON COUNTY BANK,KS,8378,9872,6712,1521,1131.0
20130331,12426,COMMUNITY FIRST BANK,KS,78747,93635,74314,2755,8346.0
20130331,12432,BAXTER STATE BANK,KS,21817,28518,16551,2025,6070.0
20130331,12433,CARROLLTON BANK,MD,325568,364203,268467,50304,33320.0
20130331,12437,RENASANT BANK,MS,3559118,4255713,2789591,190028,566981.0
20130331,12438,PEOPLES BANK&TRUST CO,MS,56758,65093,15475,4091,8230.0
20130331,12441,HANCOCK BANK,MS,5213280,6468297,4279845,260836,692442.0
20130331,12444,STATE BANK OF COLD SPRING,MN,45812,51355,28004,15443,4678.0
20130331,12457,CITIZENS BANK OF EDINA,MO,58212,65945,50501,3912,7230.0
20130331,12474,BANK OF THAYER,MO,69227,79823,39898,3554,7698.0
