CERT,REPDTE,BKCLASS,CALLFORM,DEPUNA,DEPUNINS,ACTEVT
20818,20130630,NM,41,0,78767,810
20828,20130630,NM,41,2721962,2721962,
20843,20130630,SM,41,0,37540,
20845,20130630,NM,41,0,33907,
20852,20130630,NM,41,4143474,4143474,
20856,20130630,NM,41,0,164038,811
20872,20130630,NM,41,0,11326,
20884,20130630,NM,31,678520,678520,
20931,20130630,NM,41,0,12409,
2093,20130630,N,41,0,110589,
20954,20130630,N,41,0,93367,
20959,20130630,SM,41,0,102550,810
20972,20130630,NM,41,0,2882,
20989,20130630,NM,41,0,73735,
20993,20130630,NM,41,0,43921,
21000,20130630,NM,41,0,32495,
21012,20130630,SM,41,0,26155,
2102,20130630,N,41,0,132491,
21031,20130630,NM,41,473232,473232,
21050,20130630,NM,41,0,7188,
21074,20130630,NM,41,0,54247,
2107,20130630,N,41,0,9330,
21083,20130630,NM,41,0,36871,
21085,20130630,NM,41,0,1045,
21090,20130630,NM,41,0,9138,
210,20130630,NM,41,0,33352,
21111,20130630,N,41,0,89899,
21121,20130630,NM,41,0,105944,
21122,20130630,NM,41,60642,60642,
21147,20130630,N,41,0,4074,
21161,20130630,NM,41,0,15641,
21163,20130630,NM,41,0,32249,
21219,20130630,NM,41,0,6438,
21220,20130630,NM,31,0,310653,
21225,20130630,SM,41,0,12207,
21227,20130630,NM,41,0,24371,
21231,20130630,NM,41,0,33621,
21247,20130630,NM,41,0,23141,810
2124,20130630,N,41,0,15966,
21255,20130630,SM,41,0,3361,
21258,20130630,NM,41,0,88357,
21265,20130630,NM,31,302834,302834,
21272,20130630,NM,41,0,43229,810
21284,20130630,NM,41,0,4718,
21292,20130630,NM,41,0,57226,
21329,20130630,N,41,0,41431,
21342,20130630,NM,41,0,555,
21379,20130630,N,41,0,4892,
2138,20130630,N,41,0,158982,
21440,20130630,NM,41,417705,417705,
21448,20130630,NM,41,0,3507,
21455,20130630,NM,41,0,14431,
2145,20130630,NM,41,0,8752,
21463,20130630,SM,41,0,10255,
21468,20130630,NM,41,596782,596782,820
21478,20130630,N,41,0,1732,
2147,20130630,NM,41,0,67491,
21486,20130630,NM,41,0,6883,
214,20130630,SM,41,0,21476,
21525,20130630,NM,41,0,8404,
21526,20130630,NM,41,0,16486,
21529,20130630,NM,41,0,9461,
2154,20130630,NM,41,0,33168,
21557,20130630,NM,41,0,7696,
21567,20130630,N,41,0,7073,
21573,20130630,NM,41,0,196706,810
21578,20130630,N,41,0,122708,
2157,20130630,NM,41,0,5920,
21591,20130630,SB,41,0,32675,
21606,20130630,NM,41,0,128578,
2160,20130630,N,41,0,10908,
21635,20130630,NM,41,0,12025,
21663,20130630,NM,41,0,42369,
21692,20130630,NM,41,0,6121,
21693,20130630,N,41,0,4910,
21704,20130630,NM,41,0,20580,
21714,20130630,NM,41,0,80743,
21716,20130630,NM,41,2394161,2394161,
21721,20130630,NM,41,0,9051,
21728,20130630,NM,41,0,14927,
21752,20130630,NM,41,0,6205,
21761,20130630,SM,41,0,250,
2176,20130630,SM,41,0,32334,
21784,20130630,NM,41,0,15978,
21793,20130630,NM,41,0,12851,
21801,20130630,N,41,0,30746,
21805,20130630,SM,41,0,29768,
21807,20130630,NM,41,0,1876,
21809,20130630,NM,41,0,159,820
21837,20130630,N,41,1424539,1424539,811
21843,20130630,SM,31,1460893,1460893,
21848,20130630,N,41,0,97455,
21851,20130630,N,31,144790,144790,
21868,20130630,N,41,630000,630000,
21874,20130630,NM,41,0,8031,
21883,20130630,SM,41,0,60673,
21897,20130630,NM,41,0,8739,
21906,20130630,NM,41,0,49777,
21920,20130630,SI,41,0,21211,
21928,20130630,NM,41,0,55272,
21943,20130630,NM,41,326696,326696,811
21952,20130630,NM,41,64584,64584,
21955,20130630,NM,41,0,7109,
21956,20130630,NM,41,324602,324602,
21971,20130630,NM,41,0,2016,
21978,20130630,NM,41,0,17365,
21988,20130630,NM,41,0,17799,
21995,20130630,NM,41,0,41944,
21998,20130630,NM,41,0,4324,
219,20130630,NM,41,0,1362,
22015,20130630,NM,41,0,24319,
2201,20130630,SM,41,0,6233,
22020,20130630,NM,41,0,29577,
22034,20130630,NM,41,0,9317,
22039,20130630,SM,41,0,24016,
2203,20130630,N,41,0,5407,
22040,20130630,NM,41,0,18128,
22046,20130630,N,41,0,10909,
22059,20130630,NM,41,0,2639,
2205,20130630,N,41,0,8601,
22065,20130630,NM,41,0,23787,
22070,20130630,NM,41,0,6444,
22081,20130630,NM,41,0,60059,
22086,20130630,NM,41,0,10649,810
22087,20130630,SB,41,0,19009,
2208,20130630,SM,41,0,46808,
22090,20130630,NM,41,0,10777,
22092,20130630,N,41,0,11052,
22131,20130630,NM,41,0,2418,
22134,20130630,NM,41,0,94589,
22138,20130630,NM,41,0,5385,
22139,20130630,NM,41,0,91670,
22153,20130630,N,41,0,7349,
22180,20130630,SM,41,0,323693,
22185,20130630,NM,41,0,12133,810
22205,20130630,NM,41,0,23,
22211,20130630,N,41,0,24474,810
22217,20130630,NM,41,0,7043,
22221,20130630,NM,41,0,69325,
22229,20130630,N,41,0,19100,
22242,20130630,NM,41,0,24957,
2224,20130630,N,41,0,82657,
22257,20130630,NM,41,143189,143189,
22263,20130630,SM,41,0,2050,
22271,20130630,N,41,0,46254,
22273,20130630,NM,41,0,2685,
22282,20130630,NM,41,0,38112,
2228,20130630,N,41,0,25780,
2229,20130630,SM,41,0,97748,
22308,20130630,NM,41,0,21531,
22309,20130630,NM,41,0,8172,
22312,20130630,N,41,0,2094,
22319,20130630,SM,41,0,8082,
22327,20130630,SI,41,0,47880,810
2232,20130630,NM,41,0,124523,
22331,20130630,SM,41,0,27292,
22334,20130630,SM,41,0,15716,
22340,20130630,NM,41,0,26698,
22346,20130630,NM,41,0,177338,
22350,20130630,NM,41,0,2649,
22353,20130630,N,41,0,14451,
22354,20130630,SM,41,0,109086,810
22355,20130630,NM,41,0,1685,
22358,20130630,NM,41,0,8083,
22366,20130630,NM,41,0,46675,
22370,20130630,NM,41,0,60283,
22373,20130630,N,41,0,90127,
22381,20130630,N,41,0,7341,
22394,20130630,NM,41,0,23421,
22396,20130630,N,41,0,229298,
22398,20130630,N,31,0,67877,
2239,20130630,N,41,0,198642,
223,20130630,NM,41,0,2067,
22407,20130630,NM,41,130652,130652,
2240,20130630,NM,41,0,307751,811
22411,20130630,SM,41,0,109035,
2241,20130630,N,41,0,69913,
22430,20130630,NM,41,0,4145,
22434,20130630,N,41,0,12687,
22441,20130630,NM,41,544657,544657,810
22444,20130630,NM,41,154919,154919,811
22447,20130630,NM,41,0,11608,
22448,20130630,NM,41,0,1381,
2244,20130630,NM,41,0,47663,
22451,20130630,NM,41,0,30955,
22460,20130630,NM,41,0,17623,
2247,20130630,NM,41,0,33853,
22482,20130630,N,41,561282,561282,
22496,20130630,NM,41,0,27101,
22497,20130630,NM,41,0,10256,
2249,20130630,SM,41,0,26494,
22502,20130630,SM,41,0,6818,
22514,20130630,SM,41,0,4344,
22523,20130630,NM,41,0,15338,
22525,20130630,NM,41,0,6415,
22526,20130630,NM,41,0,20329,
22536,20130630,NM,41,0,3592,
22537,20130630,NM,41,0,61555,
22543,20130630,NM,41,0,2229,
22549,20130630,SM,41,0,12123,
22551,20130630,NM,41,0,41781,810
22554,20130630,SM,41,0,56622,
22559,20130630,NM,41,0,280542,810
22567,20130630,NM,41,0,10248,
22578,20130630,NM,41,0,35863,
22597,20130630,NM,41,353169,353169,
22598,20130630,SM,41,0,17858,
22599,20130630,SM,41,2351311,2351311,
225,20130630,NM,41,0,8851,
22600,20130630,NM,41,0,41756,
22601,20130630,NM,41,0,1141,
22609,20130630,NM,41,0,6888,
2260,20130630,N,41,0,34356,
22618,20130630,NM,41,0,26551,
22621,20130630,N,41,0,5933,
22636,20130630,NM,41,0,11260,
22639,20130630,SM,41,0,22160,
22644,20130630,N,41,63324,63324,820
22647,20130630,NM,41,0,801,
22653,20130630,SM,41,0,47586,
22657,20130630,NM,41,0,4131,
22669,20130630,NM,41,0,11594,
22683,20130630,SM,41,1217649,1217649,
226,20130630,NM,41,0,13180,
2270,20130630,N,31,4846370,4846370,
22717,20130630,SM,41,0,32646,
22738,20130630,SM,41,0,61039,
22739,20130630,NM,41,0,14678,
2273,20130630,N,41,0,22724,
22746,20130630,NM,41,0,30873,
22752,20130630,N,41,0,219663,
22756,20130630,NM,41,0,4080,
22769,20130630,NM,41,0,103008,
22811,20130630,NM,41,0,7669,
2281,20130630,SM,41,0,59536,
22826,20130630,N,31,40362269,40362269,810
22835,20130630,NM,41,0,4046,
22838,20130630,NM,41,0,3273,
22839,20130630,NM,41,0,20879,
2284,20130630,SM,41,0,47748,
22855,20130630,NM,41,0,12887,
22858,20130630,SM,41,549595,549595,810
2285,20130630,SM,41,0,17801,
22867,20130630,NM,41,0,26377,
2286,20130630,NM,41,0,2248,
22874,20130630,SB,41,0,130638,
22876,20130630,NM,41,0,57910,
22888,20130630,SM,41,0,2943,
22895,20130630,NM,41,0,29684,
2289,20130630,NM,41,0,5280,
228,20130630,NM,41,0,79333,
2290,20130630,NM,41,0,30929,
22918,20130630,SM,41,166252,166252,
2291,20130630,NM,41,0,37125,
22925,20130630,NM,41,0,59920,
22939,20130630,NM,41,0,47743,
22942,20130630,N,41,0,13308,
22946,20130630,NM,41,961939,961939,
22953,20130630,N,31,1590654,1590654,
22954,20130630,NM,41,0,360,
22957,20130630,N,41,0,337217,
22959,20130630,NM,41,0,1416,
22964,20130630,N,41,0,39197,
22971,20130630,NM,41,0,30444,
22974,20130630,NM,41,0,1085,
22993,20130630,N,41,0,11405,
23007,20130630,SM,41,0,15652,
2300,20130630,NM,41,0,6536,
2301,20130630,NM,41,0,6117,
23030,20130630,NM,41,0,235384,810
23032,20130630,SM,41,0,51397,
23041,20130630,NM,41,0,151728,
23047,20130630,SI,41,0,34423,
23058,20130630,SM,41,0,33412,
23086,20130630,N,41,0,41534,
2308,20130630,NM,41,0,1868,
23090,20130630,NM,41,0,15658,
23091,20130630,NM,41,994479,994479,
23099,20130630,NM,41,0,7965,810
230,20130630,NM,41,0,36315,
23115,20130630,NM,41,0,11034,
23123,20130630,SM,41,0,20537,
23126,20130630,N,41,0,5651,
2312,20130630,NM,41,0,3314,
23137,20130630,NM,41,0,81063,
23144,20130630,NM,41,0,108036,
23152,20130630,NM,41,0,23258,811
2315,20130630,NM,41,0,58703,
23173,20130630,NM,41,0,49992,810
2317,20130630,SM,41,0,1230,
23189,20130630,NM,41,0,28420,
2318,20130630,NM,41,0,19976,
231,20130630,SM,41,0,19316,
2320,20130630,NM,41,0,4223,
23210,20130630,SM,41,0,121959,
23220,20130630,N,41,529464,529464,810
23222,20130630,NM,41,0,30531,820
23242,20130630,NM,41,0,17151,
23244,20130630,NM,41,0,3845,
23250,20130630,SM,41,0,29104,
23257,20130630,NM,41,0,26589,
2326,20130630,NM,41,0,40338,
23270,20130630,N,41,0,5840,
23275,20130630,NM,41,0,54710,
2327,20130630,SM,41,0,23206,
23286,20130630,SI,41,0,78458,
23287,20130630,SI,41,498690,498690,
2328,20130630,NM,41,0,4534,
23293,20130630,SI,41,86535,86535,
23296,20130630,SI,41,438770,438770,
23298,20130630,SM,41,111181,111181,
232,20130630,NM,41,0,7996,
23301,20130630,NM,41,732381,732381,
2331,20130630,NM,41,0,614,
2332,20130630,NM,41,0,5294,
23331,20130630,N,41,0,10497,
23345,20130630,SI,41,0,66918,
23364,20130630,N,41,4198000,4198000,
23373,20130630,NM,41,0,8125,
23376,20130630,NM,41,0,28027,
23404,20130630,N,41,0,7289,810
23415,20130630,NM,41,103739,103739,
23430,20130630,N,41,0,33593,
23431,20130630,N,41,0,15734,811
23450,20130630,N,41,0,13433,
23453,20130630,N,41,0,83022,
23468,20130630,NM,41,0,50000,
23469,20130630,NM,41,0,46295,
23472,20130630,N,41,250,250,
23473,20130630,N,41,137839,137839,
23474,20130630,N,41,686549,686549,820
23498,20130630,SI,41,0,25948,
234,20130630,NM,41,0,10887,
23523,20130630,NM,41,0,13496,
23524,20130630,SI,41,0,20624,
23537,20130630,SM,41,0,90887,
23544,20130630,NM,41,0,10008,820
23546,20130630,NM,41,0,24424,
23551,20130630,NM,41,0,10407,
23567,20130630,NM,41,0,78473,
23597,20130630,N,41,0,23422,
2359,20130630,NM,41,0,59196,
235,20130630,NM,41,0,12517,
23620,20130630,SI,41,161980,161980,
23621,20130630,SI,41,986733,986733,810
23622,20130630,SI,41,198683,198683,
23623,20130630,NM,41,359435,359435,
23627,20130630,NM,41,686676,686676,811
23647,20130630,SM,41,1014889,1014889,820
23702,20130630,N,31,27598410,27598410,
23737,20130630,N,41,0,71593,
23741,20130630,NC,41,0,0,
23749,20130630,N,41,0,25975,
23754,20130630,SM,41,0,64798,
2375,20130630,NM,41,0,7638,
23764,20130630,NM,41,0,24112,
23772,20130630,NM,41,0,137823,
23798,20130630,N,41,0,19747,
23799,20130630,SM,41,0,154476,810
2379,20130630,NM,41,0,6978,
23805,20130630,NM,41,0,2536,
23806,20130630,NM,41,0,22835,810
2380,20130630,NM,41,0,31405,810
23815,20130630,NM,41,0,24107,
23826,20130630,SM,41,0,159086,
23835,20130630,N,41,0,10842,
23836,20130630,NM,41,0,22296,
23864,20130630,NM,41,0,44065,
23886,20130630,N,41,0,120213,
23891,20130630,N,41,0,1817,
23901,20130630,SI,41,0,240000,
2391,20130630,SM,41,0,19327,
23966,20130630,NM,41,0,22725,
23986,20130630,SM,41,0,10781,
23989,20130630,SM,41,0,56929,
23992,20130630,SI,41,155895,155895,
23998,20130630,NM,41,0,161017,
24015,20130630,NM,41,0,75316,
24038,20130630,N,41,0,1356,
24045,20130630,NM,41,1718568,1718568,810
24064,20130630,N,41,0,28099,
24074,20130630,NM,41,0,194846,
24085,20130630,N,41,0,9626,
2409,20130630,NM,41,0,53803,
24107,20130630,N,31,5769601,5769601,
24108,20130630,N,41,0,141523,
24109,20130630,SM,41,0,98371,
24156,20130630,NM,41,619226,619226,
24170,20130630,SM,41,421188,421188,
24173,20130630,NM,41,0,35225,
24181,20130630,N,41,0,11003,
24199,20130630,N,41,0,12490,
24211,20130630,N,41,0,4013,
24229,20130630,NM,41,117379,117379,
24244,20130630,N,41,0,293906,
24247,20130630,SM,41,0,59394,
24272,20130630,NM,41,0,12786,
2429,20130630,SM,41,0,39308,
24303,20130630,NM,41,0,28400,
24305,20130630,N,41,0,17125,
24307,20130630,NM,41,0,7956,
24311,20130630,N,41,0,35701,
24315,20130630,NM,41,1257848,1257848,
24332,20130630,NM,41,0,55216,
24334,20130630,SM,41,0,43537,
24342,20130630,NM,41,0,10366,
24347,20130630,N,41,808194,808194,
24353,20130630,NM,41,0,103045,
24367,20130630,N,41,0,720,
24387,20130630,N,41,0,145854,
2443,20130630,SM,41,0,26764,
24443,20130630,N,41,0,2865,
2444,20130630,NM,41,0,3367,
24471,20130630,SM,41,0,13427,
24472,20130630,N,41,0,30973,810
2448,20130630,NM,41,0,12658,
24493,20130630,SM,41,0,40266,
24498,20130630,NM,41,0,19577,
24516,20130630,NM,31,310272,310272,
2452,20130630,NM,41,0,16751,
2453,20130630,NM,41,0,12642,
24540,20130630,NM,41,0,168121,
24551,20130630,N,41,0,97052,
2455,20130630,SM,41,0,5236,
24561,20130630,N,41,0,110305,820
24563,20130630,N,41,469902,469902,
24577,20130630,N,41,0,11086,
245,20130630,NM,41,0,46693,
24603,20130630,N,41,0,21263,
24642,20130630,SM,41,0,13273,
24655,20130630,NM,41,0,128748,
24677,20130630,N,41,0,75363,
2467,20130630,NM,41,0,4875,820
2468,20130630,SM,41,0,31539,
2469,20130630,NM,41,0,7966,
24735,20130630,SM,31,14915722,14915722,
24763,20130630,N,41,0,14521,
2476,20130630,NM,41,0,40375,811
2477,20130630,NM,41,0,22153,
24811,20130630,NM,41,2866939,2866939,810
24823,20130630,NM,31,0,96669,
24829,20130630,SM,41,0,195792,
2482,20130630,NM,41,0,39263,
2485,20130630,NM,41,0,1276,
24865,20130630,NM,41,0,6049,
24867,20130630,NM,41,0,24430,
24897,20130630,N,41,0,419303,
248,20130630,NM,41,0,8183,
24902,20130630,N,41,0,10561,
24919,20130630,SM,41,0,59816,
24920,20130630,NM,41,302447,302447,
24922,20130630,NM,41,0,36002,
24935,20130630,N,41,0,31700,
24938,20130630,NC,41,0,0,
24961,20130630,NM,41,0,120931,810
24963,20130630,NM,41,47445,47445,
24966,20130630,SM,41,0,1799,
2496,20130630,N,41,0,14415,
24998,20130630,SM,41,6547329,6547329,
249,20130630,SM,41,0,7600,
25054,20130630,N,41,0,4086,810
25065,20130630,N,41,0,12023,
25093,20130630,NM,31,0,179099,
25103,20130630,NM,41,252768,252768,
25122,20130630,N,41,0,30421,
25127,20130630,NM,41,0,69291,
25158,20130630,NM,31,0,15569,
25161,20130630,N,41,0,6471,
25173,20130630,NM,41,0,63143,
25178,20130630,N,41,68000,68000,
251,20130630,NM,41,0,9248,
2521,20130630,N,41,0,26208,
25247,20130630,N,41,0,222754,810
25249,20130630,N,41,0,26742,
25258,20130630,N,41,0,55390,
25260,20130630,NM,41,0,524,
25267,20130630,NM,41,0,24071,
25268,20130630,NM,41,0,14148,
2526,20130630,N,41,0,23311,
25291,20130630,NM,41,0,22910,810
252,20130630,SM,41,0,83617,
25328,20130630,SM,41,0,5639,
25330,20130630,NM,41,198573,198573,811
253,20130630,NM,41,0,177804,
254,20130630,NM,41,0,34336,
25591,20130630,NM,41,0,3561,
255,20130630,NM,41,0,21651,
25620,20130630,N,41,0,250,
25621,20130630,N,41,0,57860,
25644,20130630,N,41,0,35200,
25648,20130630,N,41,0,25996,
25651,20130630,NM,41,0,34132,
25665,20130630,N,41,0,30049,
25668,20130630,NM,41,0,3766,
25677,20130630,NC,41,0,0,820
25679,20130630,NM,41,0,188629,
256,20130630,NM,41,0,5381,
25703,20130630,NM,41,0,6535,
25726,20130630,NM,41,0,5187,
25738,20130630,N,41,0,85740,810
25744,20130630,SM,41,0,6277,820
25745,20130630,N,31,0,80924,
25749,20130630,N,41,0,33240,
25750,20130630,NM,41,0,12145,
25752,20130630,NM,41,0,53795,810
2575,20130630,N,41,0,19697,
25795,20130630,NM,41,0,65643,
25796,20130630,NM,41,0,1735,
25803,20130630,NM,41,0,500,
25806,20130630,N,41,0,26355,
25824,20130630,NC,41,0,0,810
25849,20130630,SM,41,0,159545,810
25851,20130630,N,41,0,17618,
25858,20130630,SM,41,256795,256795,810
25869,20130630,NM,41,0,13103,
25870,20130630,NM,41,0,6418,
25879,20130630,N,41,691594,691594,
25883,20130630,SM,41,0,59789,
25884,20130630,N,41,350563,350563,810
25886,20130630,NM,41,0,37744,
25890,20130630,NM,41,0,251,
25894,20130630,N,41,0,10682,
258,20130630,NM,41,514014,514014,810
25927,20130630,NC,2,0,0,
2595,20130630,SM,41,0,39614,
2598,20130630,N,41,0,7698,
26021,20130630,NM,41,0,25753,
26028,20130630,NC,2,0,0,
2608,20130630,N,41,0,53187,
2615,20130630,N,41,0,46308,
2616,20130630,N,41,0,8009,
26181,20130630,N,41,0,22861,
26185,20130630,N,41,0,35765,
26189,20130630,SM,41,0,26187,
26190,20130630,NM,41,0,2926,
26191,20130630,SM,41,0,39711,
26210,20130630,N,41,0,10211,
26217,20130630,SM,41,0,46243,
26218,20130630,NM,41,0,251001,
26219,20130630,N,41,0,32088,
26222,20130630,N,41,0,7676,
26223,20130630,N,41,0,79812,
26228,20130630,N,41,0,5613,
26229,20130630,N,41,0,61475,820
26240,20130630,N,41,656851,656851,
26247,20130630,SM,41,159373,159373,811
26255,20130630,NM,41,548989,548989,
26256,20130630,NM,41,0,61733,
26260,20130630,N,41,0,0,
26263,20130630,NM,41,0,1629,
26271,20130630,NM,41,0,1441,
26280,20130630,SM,41,0,107247,810
26283,20130630,NM,41,0,65540,
26299,20130630,N,31,0,23675,
262,20130630,NM,41,0,7184,
26312,20130630,SB,41,1405106,1405106,
26323,20130630,N,41,0,53138,820
26333,20130630,NM,41,0,65787,
26336,20130630,SI,41,0,111637,
26340,20130630,NM,41,0,17300,810
26342,20130630,N,41,87919,87919,
26351,20130630,N,41,0,3790,
26358,20130630,NM,41,0,6853,
26363,20130630,NM,41,0,5436,
26372,20130630,SM,41,0,18421,
26379,20130630,N,41,0,36107,
26381,20130630,N,41,0,215063,810
26390,20130630,NM,41,0,104202,
26392,20130630,NM,41,0,9604,
26393,20130630,SI,41,0,29333,
26395,20130630,SI,41,0,37943,810
26397,20130630,SM,41,0,39664,
26398,20130630,N,41,0,52438,
26403,20130630,NM,41,0,22169,
26411,20130630,SI,41,0,36271,810
26416,20130630,NM,41,0,4739,
26428,20130630,NM,41,0,25517,
26435,20130630,N,41,0,54119,
26442,20130630,N,41,0,29075,
26444,20130630,SI,41,0,56707,
26448,20130630,SI,41,0,40073,
2644,20130630,N,41,0,28540,
26450,20130630,SM,41,0,8224,
26451,20130630,SI,41,0,118714,
26453,20130630,SI,41,0,3014,
26454,20130630,SM,41,0,11131,
26455,20130630,SI,41,0,37784,
26457,20130630,NM,41,0,59357,
26467,20130630,SI,41,0,32193,
26474,20130630,NC,41,0,0,
26483,20130630,SM,41,174738,174738,
26484,20130630,SI,41,0,55981,
26486,20130630,SB,41,451808,451808,810
26487,20130630,SM,41,0,35876,
26499,20130630,N,41,0,15598,
26508,20130630,SM,31,0,99000,
26511,20130630,SI,41,0,12895,
26512,20130630,SI,41,0,4833,
26513,20130630,SM,41,0,2490,
26516,20130630,SI,41,0,9869,
26517,20130630,SI,41,0,99852,
26519,20130630,NM,41,0,208,
26520,20130630,NM,41,0,5132,
26522,20130630,NM,41,0,46628,
26523,20130630,SI,41,0,54603,810
26530,20130630,NM,41,0,16434,
26536,20130630,SI,41,0,26006,
26539,20130630,NM,41,0,40312,
26542,20130630,N,41,0,25410,
26543,20130630,N,41,0,91684,
26548,20130630,SM,41,0,15707,
26549,20130630,SM,41,0,20368,
26553,20130630,SI,41,0,17901,
26554,20130630,SM,41,0,9189,
26555,20130630,SI,41,0,30820,
26556,20130630,SI,41,0,1618,
26559,20130630,SI,41,0,48853,
26564,20130630,NM,41,0,30095,
26567,20130630,SI,41,0,3163,
26570,20130630,SI,41,0,31987,
26574,20130630,SI,41,0,16946,
26575,20130630,SI,41,0,28424,
26576,20130630,SI,41,0,4618,
26588,20130630,NM,41,0,2856,
26590,20130630,SI,41,0,22018,
26591,20130630,SM,41,0,38421,
26594,20130630,SI,41,0,698,
26600,20130630,SI,41,0,8709,
26601,20130630,SI,41,0,62714,
26602,20130630,SM,41,0,28062,
26605,20130630,SI,41,0,77731,
26610,20130630,NM,41,1945769,1945769,
26614,20130630,SM,41,0,5124,
26617,20130630,SM,41,0,7157,
26620,20130630,SM,41,0,55535,
26621,20130630,NM,31,0,0,
26622,20130630,NC,41,0,0,
26626,20130630,SM,41,0,36416,
26627,20130630,NM,41,0,80656,
26633,20130630,N,31,0,164435,
26634,20130630,SI,41,0,29406,
26638,20130630,NM,41,0,15845,
26647,20130630,SI,41,788369,788369,
26653,20130630,NM,41,0,2466,
26658,20130630,NM,41,0,3835,
26677,20130630,SM,41,0,85829,
26687,20130630,N,41,0,11742,
26689,20130630,NM,41,0,20905,
266,20130630,NM,41,0,9413,810
26703,20130630,NM,41,0,17113,
26704,20130630,NM,41,0,18624,
26708,20130630,NM,41,0,5878,
26713,20130630,NM,41,0,75808,
26715,20130630,SI,41,0,16838,
26720,20130630,NM,41,0,20288,
26725,20130630,NM,41,0,14882,
26727,20130630,NM,41,0,3355,
26732,20130630,NC,41,0,0,
26738,20130630,NM,41,0,19950,
26755,20130630,NM,41,0,0,
26760,20130630,NM,41,0,65787,
26790,20130630,N,41,0,23318,
