CERT,NAME,date,Outcome status,history_eligible,exclusion_reason
4196,SNB BANK NATIONAL ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
4196,SNB BANK NATIONAL ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
4196,SNB BANK NATIONAL ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
4199,FIRST NB OF STIGLER,2024-03-31,No later report in snapshot,True,Eligible
4208,ANCHOR D BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4208,ANCHOR D BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4208,ANCHOR D BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4209,FIRST BANK OF THOMAS,2024-03-31,Usable adjacent outcome,True,Eligible
4209,FIRST BANK OF THOMAS,2024-06-30,Usable adjacent outcome,True,Eligible
4209,FIRST BANK OF THOMAS,2024-09-30,Usable adjacent outcome,True,Eligible
4211,FIRST NB OF OKLAHOMA,2024-03-31,Usable adjacent outcome,True,Eligible
4211,FIRST NB OF OKLAHOMA,2024-06-30,Usable adjacent outcome,True,Eligible
4211,FIRST NB OF OKLAHOMA,2024-09-30,Usable adjacent outcome,True,Eligible
4214,BOKF NATIONAL ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
4214,BOKF NATIONAL ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
4214,BOKF NATIONAL ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
4217,COMMUNITY BANK OF OKLAHOMA,2024-03-31,Usable adjacent outcome,True,Eligible
4217,COMMUNITY BANK OF OKLAHOMA,2024-06-30,Usable adjacent outcome,True,Eligible
4217,COMMUNITY BANK OF OKLAHOMA,2024-09-30,Usable adjacent outcome,True,Eligible
4222,FIRST FARMERS NB OF WAURIKA,2024-03-31,Usable adjacent outcome,True,Eligible
4222,FIRST FARMERS NB OF WAURIKA,2024-06-30,Usable adjacent outcome,True,Eligible
4222,FIRST FARMERS NB OF WAURIKA,2024-09-30,Usable adjacent outcome,True,Eligible
4228,FIRST BETHANY BANK&TRUST,2024-03-31,Usable adjacent outcome,True,Eligible
4228,FIRST BETHANY BANK&TRUST,2024-06-30,Usable adjacent outcome,True,Eligible
4228,FIRST BETHANY BANK&TRUST,2024-09-30,Usable adjacent outcome,True,Eligible
4232,STATE BANK OF WYNNEWOOD,2024-03-31,Usable adjacent outcome,True,Eligible
4232,STATE BANK OF WYNNEWOOD,2024-06-30,Usable adjacent outcome,True,Eligible
4232,STATE BANK OF WYNNEWOOD,2024-09-30,Usable adjacent outcome,True,Eligible
4235,YNB,2024-03-31,Usable adjacent outcome,True,Eligible
4235,YNB,2024-06-30,Usable adjacent outcome,True,Eligible
4235,YNB,2024-09-30,Usable adjacent outcome,True,Eligible
4236,SHAMROCK BANK N A,2024-03-31,Usable adjacent outcome,True,Eligible
4236,SHAMROCK BANK N A,2024-06-30,Usable adjacent outcome,True,Eligible
4236,SHAMROCK BANK N A,2024-09-30,Usable adjacent outcome,True,Eligible
4239,FIRST UNITED BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
4239,FIRST UNITED BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
4239,FIRST UNITED BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
4241,IDABEL NATIONAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4241,IDABEL NATIONAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4241,IDABEL NATIONAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4255,CAMDEN NATIONAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4255,CAMDEN NATIONAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4255,CAMDEN NATIONAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4256,FIRST NATIONAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4256,FIRST NATIONAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4256,FIRST NATIONAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4288,FIRST NB OF LOUISIANA,2024-03-31,Usable adjacent outcome,True,Eligible
4288,FIRST NB OF LOUISIANA,2024-06-30,Usable adjacent outcome,True,Eligible
4288,FIRST NB OF LOUISIANA,2024-09-30,Usable adjacent outcome,True,Eligible
4290,FIRST NB OF JEANERETTE,2024-03-31,Usable adjacent outcome,True,Eligible
4290,FIRST NB OF JEANERETTE,2024-06-30,Usable adjacent outcome,True,Eligible
4290,FIRST NB OF JEANERETTE,2024-09-30,Usable adjacent outcome,True,Eligible
4297,CAPITAL ONE NATIONAL ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
4297,CAPITAL ONE NATIONAL ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
4297,CAPITAL ONE NATIONAL ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
4318,RIDDELL NATIONAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4318,RIDDELL NATIONAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4318,RIDDELL NATIONAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4319,FCN BANK NATIONAL ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
4319,FCN BANK NATIONAL ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
4319,FCN BANK NATIONAL ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
4324,FIRST NATIONAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4324,FIRST NATIONAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4324,FIRST NATIONAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4360,HORIZON BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4360,HORIZON BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4360,HORIZON BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4364,FIRST NB OF MONTEREY,2024-03-31,Usable adjacent outcome,True,Eligible
4364,FIRST NB OF MONTEREY,2024-06-30,Usable adjacent outcome,True,Eligible
4364,FIRST NB OF MONTEREY,2024-09-30,Usable adjacent outcome,True,Eligible
4365,FIRST MERCHANTS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4365,FIRST MERCHANTS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4365,FIRST MERCHANTS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4382,FIRST FINANCIAL BANK NA,2024-03-31,Usable adjacent outcome,True,Eligible
4382,FIRST FINANCIAL BANK NA,2024-06-30,Usable adjacent outcome,True,Eligible
4382,FIRST FINANCIAL BANK NA,2024-09-30,Usable adjacent outcome,True,Eligible
4398,LNB COMMUNITY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4398,LNB COMMUNITY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4398,LNB COMMUNITY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4419,SPRINGS VALLEY BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
4419,SPRINGS VALLEY BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
4419,SPRINGS VALLEY BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
4432,MIDWEST HERITAGE BANK FSB,2024-03-31,Usable adjacent outcome,True,Eligible
4432,MIDWEST HERITAGE BANK FSB,2024-06-30,Usable adjacent outcome,True,Eligible
4432,MIDWEST HERITAGE BANK FSB,2024-09-30,Usable adjacent outcome,True,Eligible
4433,FIRST CITIZENS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4433,FIRST CITIZENS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4433,FIRST CITIZENS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4439,CLINTON NATIONAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4439,CLINTON NATIONAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4439,CLINTON NATIONAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4444,FIRST NB IN CRESTON,2024-03-31,No later report in snapshot,True,Eligible
4457,FIRST HERITAGE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4457,FIRST HERITAGE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4457,FIRST HERITAGE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4464,FIRST BANK HAMPTON,2024-03-31,Usable adjacent outcome,True,Eligible
4464,FIRST BANK HAMPTON,2024-06-30,Usable adjacent outcome,True,Eligible
4464,FIRST BANK HAMPTON,2024-09-30,Usable adjacent outcome,True,Eligible
4465,MIDSTATES BANK NATIONAL ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
4465,MIDSTATES BANK NATIONAL ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
4465,MIDSTATES BANK NATIONAL ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
4476,LOGAN STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4476,LOGAN STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4476,LOGAN STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4477,FIRST NB OF MANNING,2024-03-31,Usable adjacent outcome,True,Eligible
4477,FIRST NB OF MANNING,2024-06-30,Usable adjacent outcome,True,Eligible
4477,FIRST NB OF MANNING,2024-09-30,Usable adjacent outcome,True,Eligible
4482,FNNB BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4482,FNNB BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4482,FNNB BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4494,FIRST NB OF PRIMGHAR,2024-03-31,Usable adjacent outcome,True,Eligible
4494,FIRST NB OF PRIMGHAR,2024-06-30,Usable adjacent outcome,True,Eligible
4494,FIRST NB OF PRIMGHAR,2024-09-30,Usable adjacent outcome,True,Eligible
4506,SECURITY NB OF SIOUX CITY IA,2024-03-31,Usable adjacent outcome,True,Eligible
4506,SECURITY NB OF SIOUX CITY IA,2024-06-30,Usable adjacent outcome,True,Eligible
4506,SECURITY NB OF SIOUX CITY IA,2024-09-30,Usable adjacent outcome,True,Eligible
4511,CITIZENS 1ST NB STORM LAKE,2024-03-31,Usable adjacent outcome,True,Eligible
4511,CITIZENS 1ST NB STORM LAKE,2024-06-30,Usable adjacent outcome,True,Eligible
4511,CITIZENS 1ST NB STORM LAKE,2024-09-30,Usable adjacent outcome,True,Eligible
4514,STATE BANK OF TOLEDO,2024-03-31,Usable adjacent outcome,True,Eligible
4514,STATE BANK OF TOLEDO,2024-06-30,Usable adjacent outcome,True,Eligible
4514,STATE BANK OF TOLEDO,2024-09-30,Usable adjacent outcome,True,Eligible
4519,FIRST BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4519,FIRST BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4519,FIRST BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4526,PONY EXPRESS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4526,PONY EXPRESS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4526,PONY EXPRESS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4539,FARMERS BANK OF NORTHERN MO,2024-03-31,Usable adjacent outcome,True,Eligible
4539,FARMERS BANK OF NORTHERN MO,2024-06-30,Usable adjacent outcome,True,Eligible
4539,FARMERS BANK OF NORTHERN MO,2024-09-30,Usable adjacent outcome,True,Eligible
4540,HNB NATIONAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4540,HNB NATIONAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4540,HNB NATIONAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4549,CNB ST LOUIS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4549,CNB ST LOUIS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4549,CNB ST LOUIS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4556,TPNB BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4556,TPNB BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4556,TPNB BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4598,FIRST NB OF NEVADA MISSOURI,2024-03-31,Usable adjacent outcome,True,Eligible
4598,FIRST NB OF NEVADA MISSOURI,2024-06-30,Usable adjacent outcome,True,Eligible
4598,FIRST NB OF NEVADA MISSOURI,2024-09-30,Usable adjacent outcome,True,Eligible
4611,FARMERS NATIONAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4611,FARMERS NATIONAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4611,FARMERS NATIONAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4619,EXCHANGE BANK&TRUST,2024-03-31,Usable adjacent outcome,True,Eligible
4619,EXCHANGE BANK&TRUST,2024-06-30,Usable adjacent outcome,True,Eligible
4619,EXCHANGE BANK&TRUST,2024-09-30,Usable adjacent outcome,True,Eligible
4621,FARMERS BANK&TRUST,2024-03-31,Usable adjacent outcome,True,Eligible
4621,FARMERS BANK&TRUST,2024-06-30,Usable adjacent outcome,True,Eligible
4621,FARMERS BANK&TRUST,2024-09-30,Usable adjacent outcome,True,Eligible
4624,AMERICAN BK BAXTER SPRINGS,2024-03-31,Usable adjacent outcome,True,Eligible
4624,AMERICAN BK BAXTER SPRINGS,2024-06-30,Usable adjacent outcome,True,Eligible
4624,AMERICAN BK BAXTER SPRINGS,2024-09-30,Usable adjacent outcome,True,Eligible
4630,FIRST BANK OF BELOIT,2024-03-31,Usable adjacent outcome,True,Eligible
4630,FIRST BANK OF BELOIT,2024-06-30,Usable adjacent outcome,True,Eligible
4630,FIRST BANK OF BELOIT,2024-09-30,Usable adjacent outcome,True,Eligible
4636,FIRST HERITAGE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4636,FIRST HERITAGE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4636,FIRST HERITAGE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4638,FIRST NB IN CIMARRON,2024-03-31,Usable adjacent outcome,True,Eligible
4638,FIRST NB IN CIMARRON,2024-06-30,Usable adjacent outcome,True,Eligible
4638,FIRST NB IN CIMARRON,2024-09-30,Usable adjacent outcome,True,Eligible
4649,CONWAY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4649,CONWAY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4649,CONWAY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4652,NINNESCAH VALLEY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4652,NINNESCAH VALLEY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4652,NINNESCAH VALLEY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4654,FIRST NB OF DIGHTON,2024-03-31,Usable adjacent outcome,True,Eligible
4654,FIRST NB OF DIGHTON,2024-06-30,Usable adjacent outcome,True,Eligible
4654,FIRST NB OF DIGHTON,2024-09-30,Usable adjacent outcome,True,Eligible
4660,FIRSTOAK BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4660,FIRSTOAK BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4660,FIRSTOAK BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4664,HOME BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
4664,HOME BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
4664,HOME BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
4666,ARMED FORCES BANK NA,2024-03-31,Usable adjacent outcome,True,Eligible
4666,ARMED FORCES BANK NA,2024-06-30,Usable adjacent outcome,True,Eligible
4666,ARMED FORCES BANK NA,2024-09-30,Usable adjacent outcome,True,Eligible
4668,FIRST NB IN FRANKFORT,2024-03-31,Usable adjacent outcome,True,Eligible
4668,FIRST NB IN FRANKFORT,2024-06-30,Usable adjacent outcome,True,Eligible
4668,FIRST NB IN FRANKFORT,2024-09-30,Usable adjacent outcome,True,Eligible
4673,GNBANK NATIONAL ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
4673,GNBANK NATIONAL ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
4673,GNBANK NATIONAL ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
4678,CITIZENS NATIONAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
4678,CITIZENS NATIONAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
4678,CITIZENS NATIONAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
4683,FIRST NB OF HARVEYVILLE,2024-03-31,Usable adjacent outcome,True,Eligible
4683,FIRST NB OF HARVEYVILLE,2024-06-30,Usable adjacent outcome,True,Eligible
4683,FIRST NB OF HARVEYVILLE,2024-09-30,Usable adjacent outcome,True,Eligible
4690,FIRST NATIONAL BANK OF HOPE,2024-03-31,Usable adjacent outcome,True,Eligible
4690,FIRST NATIONAL BANK OF HOPE,2024-06-30,Usable adjacent outcome,True,Eligible
