CERT,date,Ridge,MLP,Low equity/assets,Largest deposits,PCA,Isolation Forest 42,Isolation Forest 7,Isolation Forest 99,Autoencoder 42,Autoencoder 7,Autoencoder 99,PCA without size,Isolation Forest 42 without size,Isolation Forest 7 without size,Isolation Forest 99 without size,Autoencoder 42 without size,Autoencoder 7 without size,Autoencoder 99 without size
588,2024-06-30,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
588,2024-09-30,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
597,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
597,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
597,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
609,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
609,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
609,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
618,2024-03-31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
618,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
618,2024-09-30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
622,2024-03-31,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
622,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
622,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
623,2024-03-31,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False
623,2024-06-30,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False
623,2024-09-30,False,True,False,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
628,2024-03-31,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
628,2024-06-30,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
628,2024-09-30,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
639,2024-03-31,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
639,2024-06-30,True,True,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False
639,2024-09-30,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False
659,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
659,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
659,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
660,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
660,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
660,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
686,2024-03-31,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,True,True
686,2024-06-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
686,2024-09-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False
698,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
698,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
698,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
713,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
713,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
713,2024-09-30,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True
737,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
737,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
737,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
763,2024-03-31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
763,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
763,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
769,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
769,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
769,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
823,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
823,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
823,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
845,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
845,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
845,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
847,2024-03-31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
847,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
847,2024-09-30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
855,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
855,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
855,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
861,2024-03-31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
861,2024-06-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
861,2024-09-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
872,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
872,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
872,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
873,2024-03-31,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
873,2024-06-30,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
873,2024-09-30,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
876,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
876,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
876,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
