CERT,date,target_date
12859,2015-12-31,2016-03-31
12859,2016-03-31,2016-06-30
12859,2016-06-30,2016-09-30
12859,2016-09-30,2016-12-31
12859,2016-12-31,2017-03-31
12859,2017-03-31,2017-06-30
12859,2017-06-30,2017-09-30
12859,2017-09-30,2017-12-31
12859,2017-12-31,2018-03-31
12859,2018-03-31,2018-06-30
12859,2018-06-30,2018-09-30
12859,2018-09-30,2018-12-31
12859,2018-12-31,2019-03-31
12859,2019-03-31,2019-06-30
12859,2019-06-30,2019-09-30
12859,2019-09-30,2019-12-31
12859,2019-12-31,2020-03-31
12859,2020-03-31,2020-06-30
12865,2013-06-30,2013-09-30
12865,2013-09-30,2013-12-31
12865,2013-12-31,2014-03-31
12865,2014-03-31,2014-06-30
12865,2014-06-30,2014-09-30
12865,2014-09-30,2014-12-31
12865,2014-12-31,2015-03-31
12865,2015-03-31,2015-06-30
12865,2015-06-30,2015-09-30
12865,2015-09-30,2015-12-31
12865,2015-12-31,2016-03-31
12865,2016-03-31,2016-06-30
12865,2016-06-30,2016-09-30
12865,2016-09-30,2016-12-31
12865,2016-12-31,2017-03-31
12865,2017-03-31,2017-06-30
12865,2017-06-30,2017-09-30
12865,2017-09-30,2017-12-31
12865,2017-12-31,2018-03-31
12865,2018-03-31,2018-06-30
12865,2018-06-30,2018-09-30
12865,2018-09-30,2018-12-31
12865,2018-12-31,2019-03-31
12865,2019-03-31,2019-06-30
12865,2019-06-30,2019-09-30
12865,2019-09-30,2019-12-31
12865,2019-12-31,2020-03-31
12865,2020-03-31,2020-06-30
12865,2020-06-30,2020-09-30
12865,2020-09-30,2020-12-31
12865,2020-12-31,2021-03-31
12865,2021-03-31,2021-06-30
12865,2021-06-30,2021-09-30
12865,2021-09-30,2021-12-31
12865,2021-12-31,2022-03-31
12865,2022-03-31,2022-06-30
12865,2022-06-30,2022-09-30
12865,2022-09-30,2022-12-31
12869,2013-06-30,2013-09-30
12869,2013-09-30,2013-12-31
12869,2013-12-31,2014-03-31
12869,2014-03-31,2014-06-30
12869,2014-06-30,2014-09-30
12869,2014-09-30,2014-12-31
12869,2014-12-31,2015-03-31
12869,2015-03-31,2015-06-30
12869,2015-06-30,2015-09-30
12869,2015-09-30,2015-12-31
12869,2015-12-31,2016-03-31
12869,2016-03-31,2016-06-30
12869,2016-06-30,2016-09-30
12869,2016-09-30,2016-12-31
12869,2016-12-31,2017-03-31
12869,2017-03-31,2017-06-30
12869,2017-06-30,2017-09-30
12869,2017-09-30,2017-12-31
12869,2017-12-31,2018-03-31
12869,2018-03-31,2018-06-30
12869,2018-06-30,2018-09-30
12869,2018-09-30,2018-12-31
12869,2018-12-31,2019-03-31
12869,2019-03-31,2019-06-30
12869,2019-06-30,2019-09-30
12869,2019-09-30,2019-12-31
12869,2019-12-31,2020-03-31
12869,2020-03-31,2020-06-30
12869,2020-06-30,2020-09-30
12869,2020-09-30,2020-12-31
12869,2020-12-31,2021-03-31
12869,2021-03-31,2021-06-30
12869,2021-06-30,2021-09-30
12869,2021-09-30,2021-12-31
12869,2021-12-31,2022-03-31
12869,2022-03-31,2022-06-30
12869,2022-06-30,2022-09-30
12869,2022-09-30,2022-12-31
12874,2013-06-30,2013-09-30
12874,2013-09-30,2013-12-31
12874,2013-12-31,2014-03-31
12874,2014-03-31,2014-06-30
12874,2014-06-30,2014-09-30
12874,2014-09-30,2014-12-31
12874,2014-12-31,2015-03-31
12874,2015-03-31,2015-06-30
12874,2015-06-30,2015-09-30
12874,2015-09-30,2015-12-31
12874,2015-12-31,2016-03-31
12874,2016-03-31,2016-06-30
12874,2016-06-30,2016-09-30
12874,2016-09-30,2016-12-31
12874,2016-12-31,2017-03-31
12874,2017-03-31,2017-06-30
12874,2017-06-30,2017-09-30
12874,2017-09-30,2017-12-31
12874,2017-12-31,2018-03-31
12874,2018-03-31,2018-06-30
12874,2018-06-30,2018-09-30
12874,2018-09-30,2018-12-31
12874,2018-12-31,2019-03-31
12874,2019-03-31,2019-06-30
12874,2019-06-30,2019-09-30
12874,2019-09-30,2019-12-31
12874,2019-12-31,2020-03-31
12874,2020-03-31,2020-06-30
12874,2020-06-30,2020-09-30
12874,2020-09-30,2020-12-31
12874,2020-12-31,2021-03-31
12874,2021-03-31,2021-06-30
12874,2021-06-30,2021-09-30
12874,2021-09-30,2021-12-31
12874,2021-12-31,2022-03-31
12874,2022-03-31,2022-06-30
12874,2022-06-30,2022-09-30
12874,2022-09-30,2022-12-31
12885,2013-06-30,2013-09-30
12885,2013-09-30,2013-12-31
12885,2013-12-31,2014-03-31
12885,2014-03-31,2014-06-30
12885,2014-06-30,2014-09-30
12885,2014-09-30,2014-12-31
12885,2014-12-31,2015-03-31
12885,2015-03-31,2015-06-30
12885,2015-06-30,2015-09-30
12885,2015-09-30,2015-12-31
12885,2015-12-31,2016-03-31
12885,2016-03-31,2016-06-30
12885,2016-06-30,2016-09-30
12885,2016-09-30,2016-12-31
12885,2016-12-31,2017-03-31
12885,2017-03-31,2017-06-30
12885,2017-06-30,2017-09-30
12885,2017-09-30,2017-12-31
12885,2017-12-31,2018-03-31
12885,2018-03-31,2018-06-30
12885,2018-06-30,2018-09-30
12885,2018-09-30,2018-12-31
12885,2018-12-31,2019-03-31
12885,2019-03-31,2019-06-30
12885,2019-06-30,2019-09-30
12885,2019-09-30,2019-12-31
12885,2019-12-31,2020-03-31
12885,2020-03-31,2020-06-30
12885,2020-06-30,2020-09-30
12885,2020-09-30,2020-12-31
12885,2020-12-31,2021-03-31
12885,2021-03-31,2021-06-30
12885,2021-06-30,2021-09-30
12885,2021-09-30,2021-12-31
12885,2021-12-31,2022-03-31
12885,2022-03-31,2022-06-30
12885,2022-06-30,2022-09-30
12885,2022-09-30,2022-12-31
12893,2013-06-30,2013-09-30
12893,2013-09-30,2013-12-31
12893,2013-12-31,2014-03-31
12893,2014-03-31,2014-06-30
12893,2014-06-30,2014-09-30
12893,2014-09-30,2014-12-31
12893,2014-12-31,2015-03-31
12893,2015-03-31,2015-06-30
12893,2015-06-30,2015-09-30
12893,2015-09-30,2015-12-31
12893,2015-12-31,2016-03-31
12893,2016-03-31,2016-06-30
12893,2016-06-30,2016-09-30
12893,2016-09-30,2016-12-31
12893,2016-12-31,2017-03-31
12893,2017-03-31,2017-06-30
12893,2017-06-30,2017-09-30
12893,2017-09-30,2017-12-31
12893,2017-12-31,2018-03-31
12893,2018-03-31,2018-06-30
12893,2018-06-30,2018-09-30
12893,2018-09-30,2018-12-31
12893,2018-12-31,2019-03-31
12893,2019-03-31,2019-06-30
12893,2019-06-30,2019-09-30
12893,2019-09-30,2019-12-31
12893,2019-12-31,2020-03-31
12893,2020-03-31,2020-06-30
12893,2020-06-30,2020-09-30
12893,2020-09-30,2020-12-31
12893,2020-12-31,2021-03-31
12893,2021-03-31,2021-06-30
12893,2021-06-30,2021-09-30
12893,2021-09-30,2021-12-31
12893,2021-12-31,2022-03-31
12893,2022-03-31,2022-06-30
12893,2022-06-30,2022-09-30
12893,2022-09-30,2022-12-31
12899,2013-06-30,2013-09-30
12899,2013-09-30,2013-12-31
12899,2013-12-31,2014-03-31
12899,2014-03-31,2014-06-30
12899,2014-06-30,2014-09-30
12899,2014-09-30,2014-12-31
12899,2014-12-31,2015-03-31
12899,2015-03-31,2015-06-30
12899,2015-06-30,2015-09-30
12899,2015-09-30,2015-12-31
12899,2015-12-31,2016-03-31
12899,2016-03-31,2016-06-30
12899,2016-06-30,2016-09-30
12899,2016-09-30,2016-12-31
12899,2016-12-31,2017-03-31
12899,2017-03-31,2017-06-30
12899,2017-06-30,2017-09-30
12899,2017-09-30,2017-12-31
12899,2017-12-31,2018-03-31
12899,2018-03-31,2018-06-30
12899,2018-06-30,2018-09-30
12899,2018-09-30,2018-12-31
12899,2018-12-31,2019-03-31
12899,2019-03-31,2019-06-30
12899,2019-06-30,2019-09-30
12899,2019-09-30,2019-12-31
12899,2019-12-31,2020-03-31
12899,2020-03-31,2020-06-30
12899,2020-06-30,2020-09-30
12899,2020-09-30,2020-12-31
12899,2020-12-31,2021-03-31
12899,2021-03-31,2021-06-30
12899,2021-06-30,2021-09-30
12899,2021-09-30,2021-12-31
12899,2021-12-31,2022-03-31
12899,2022-03-31,2022-06-30
12899,2022-06-30,2022-09-30
12899,2022-09-30,2022-12-31
12915,2013-06-30,2013-09-30
12915,2013-09-30,2013-12-31
12915,2013-12-31,2014-03-31
12915,2014-03-31,2014-06-30
12915,2014-06-30,2014-09-30
12917,2013-06-30,2013-09-30
12917,2013-09-30,2013-12-31
12917,2013-12-31,2014-03-31
12917,2014-03-31,2014-06-30
12917,2014-06-30,2014-09-30
12921,2013-06-30,2013-09-30
12921,2013-09-30,2013-12-31
12921,2013-12-31,2014-03-31
12921,2014-03-31,2014-06-30
12921,2014-06-30,2014-09-30
12921,2014-09-30,2014-12-31
12921,2014-12-31,2015-03-31
12921,2015-03-31,2015-06-30
12921,2015-06-30,2015-09-30
12921,2015-09-30,2015-12-31
12921,2015-12-31,2016-03-31
12921,2016-03-31,2016-06-30
12921,2016-06-30,2016-09-30
12921,2016-09-30,2016-12-31
12921,2016-12-31,2017-03-31
12921,2017-03-31,2017-06-30
12921,2017-06-30,2017-09-30
12923,2013-06-30,2013-09-30
12923,2013-09-30,2013-12-31
12923,2013-12-31,2014-03-31
12923,2014-03-31,2014-06-30
12923,2014-06-30,2014-09-30
12923,2014-09-30,2014-12-31
12923,2014-12-31,2015-03-31
12923,2015-03-31,2015-06-30
12923,2015-06-30,2015-09-30
12923,2015-09-30,2015-12-31
12923,2015-12-31,2016-03-31
12923,2016-03-31,2016-06-30
12923,2016-06-30,2016-09-30
12923,2016-09-30,2016-12-31
12923,2016-12-31,2017-03-31
12923,2017-03-31,2017-06-30
12923,2017-06-30,2017-09-30
12923,2017-09-30,2017-12-31
12923,2017-12-31,2018-03-31
12923,2018-03-31,2018-06-30
12923,2018-06-30,2018-09-30
12923,2018-09-30,2018-12-31
12923,2018-12-31,2019-03-31
12923,2019-03-31,2019-06-30
12923,2019-06-30,2019-09-30
12923,2019-09-30,2019-12-31
12923,2019-12-31,2020-03-31
12923,2020-03-31,2020-06-30
12923,2020-06-30,2020-09-30
12923,2020-09-30,2020-12-31
12923,2020-12-31,2021-03-31
12923,2021-03-31,2021-06-30
12923,2021-06-30,2021-09-30
12923,2021-09-30,2021-12-31
12923,2021-12-31,2022-03-31
12923,2022-03-31,2022-06-30
12923,2022-06-30,2022-09-30
12923,2022-09-30,2022-12-31
12936,2013-06-30,2013-09-30
12936,2013-09-30,2013-12-31
12936,2013-12-31,2014-03-31
12936,2014-03-31,2014-06-30
12936,2014-06-30,2014-09-30
12936,2014-09-30,2014-12-31
12936,2014-12-31,2015-03-31
12936,2015-03-31,2015-06-30
12936,2015-06-30,2015-09-30
12936,2015-09-30,2015-12-31
12936,2015-12-31,2016-03-31
12936,2016-03-31,2016-06-30
12936,2016-06-30,2016-09-30
12936,2016-09-30,2016-12-31
12936,2016-12-31,2017-03-31
12936,2017-03-31,2017-06-30
12936,2017-06-30,2017-09-30
12936,2017-09-30,2017-12-31
12936,2017-12-31,2018-03-31
12936,2018-03-31,2018-06-30
12936,2018-06-30,2018-09-30
12936,2018-09-30,2018-12-31
12936,2018-12-31,2019-03-31
12936,2019-03-31,2019-06-30
12936,2019-06-30,2019-09-30
12936,2019-09-30,2019-12-31
12936,2019-12-31,2020-03-31
12940,2013-06-30,2013-09-30
12940,2013-09-30,2013-12-31
12940,2013-12-31,2014-03-31
12940,2014-03-31,2014-06-30
12940,2014-06-30,2014-09-30
12940,2014-09-30,2014-12-31
12940,2014-12-31,2015-03-31
12940,2015-03-31,2015-06-30
12940,2015-06-30,2015-09-30
12944,2013-06-30,2013-09-30
12944,2013-09-30,2013-12-31
12944,2013-12-31,2014-03-31
12944,2014-03-31,2014-06-30
12944,2014-06-30,2014-09-30
12944,2014-09-30,2014-12-31
12944,2014-12-31,2015-03-31
12944,2015-03-31,2015-06-30
12944,2015-06-30,2015-09-30
12944,2015-09-30,2015-12-31
12944,2015-12-31,2016-03-31
12944,2016-03-31,2016-06-30
12944,2016-06-30,2016-09-30
12944,2016-09-30,2016-12-31
12944,2016-12-31,2017-03-31
12944,2017-03-31,2017-06-30
12944,2017-06-30,2017-09-30
12944,2017-09-30,2017-12-31
12944,2017-12-31,2018-03-31
12944,2018-03-31,2018-06-30
12944,2018-06-30,2018-09-30
12944,2018-09-30,2018-12-31
12944,2018-12-31,2019-03-31
12944,2019-03-31,2019-06-30
12944,2019-06-30,2019-09-30
12944,2019-09-30,2019-12-31
12944,2019-12-31,2020-03-31
12944,2020-03-31,2020-06-30
12944,2020-06-30,2020-09-30
12944,2020-09-30,2020-12-31
12944,2020-12-31,2021-03-31
12944,2021-03-31,2021-06-30
12944,2021-06-30,2021-09-30
12944,2021-09-30,2021-12-31
12944,2021-12-31,2022-03-31
12944,2022-03-31,2022-06-30
12944,2022-06-30,2022-09-30
12944,2022-09-30,2022-12-31
12956,2013-06-30,2013-09-30
12956,2013-09-30,2013-12-31
12956,2013-12-31,2014-03-31
12956,2014-03-31,2014-06-30
12956,2014-06-30,2014-09-30
12956,2014-09-30,2014-12-31
12956,2014-12-31,2015-03-31
12956,2015-03-31,2015-06-30
12956,2015-06-30,2015-09-30
12956,2015-09-30,2015-12-31
12956,2015-12-31,2016-03-31
12956,2016-03-31,2016-06-30
12956,2016-06-30,2016-09-30
12956,2016-09-30,2016-12-31
12956,2016-12-31,2017-03-31
12956,2017-03-31,2017-06-30
12956,2017-06-30,2017-09-30
12956,2017-09-30,2017-12-31
12956,2017-12-31,2018-03-31
12956,2018-03-31,2018-06-30
12956,2018-06-30,2018-09-30
12956,2018-09-30,2018-12-31
12956,2018-12-31,2019-03-31
12956,2019-03-31,2019-06-30
12956,2019-06-30,2019-09-30
12956,2019-09-30,2019-12-31
12956,2019-12-31,2020-03-31
12956,2020-03-31,2020-06-30
12956,2020-06-30,2020-09-30
12956,2020-09-30,2020-12-31
12956,2020-12-31,2021-03-31
12956,2021-03-31,2021-06-30
12956,2021-06-30,2021-09-30
12956,2021-09-30,2021-12-31
12956,2021-12-31,2022-03-31
12956,2022-03-31,2022-06-30
12956,2022-06-30,2022-09-30
12956,2022-09-30,2022-12-31
12959,2013-06-30,2013-09-30
12959,2013-09-30,2013-12-31
12959,2013-12-31,2014-03-31
12959,2014-03-31,2014-06-30
12959,2014-06-30,2014-09-30
12959,2014-09-30,2014-12-31
12959,2014-12-31,2015-03-31
12959,2015-03-31,2015-06-30
12959,2015-06-30,2015-09-30
12959,2015-09-30,2015-12-31
12959,2015-12-31,2016-03-31
12959,2016-03-31,2016-06-30
12959,2016-06-30,2016-09-30
12959,2016-09-30,2016-12-31
12959,2016-12-31,2017-03-31
12959,2017-03-31,2017-06-30
12959,2017-06-30,2017-09-30
12959,2017-09-30,2017-12-31
12959,2017-12-31,2018-03-31
12959,2018-03-31,2018-06-30
12959,2018-06-30,2018-09-30
12959,2018-09-30,2018-12-31
12959,2018-12-31,2019-03-31
12959,2019-03-31,2019-06-30
12959,2019-06-30,2019-09-30
12959,2019-09-30,2019-12-31
12959,2019-12-31,2020-03-31
12959,2020-03-31,2020-06-30
12959,2020-06-30,2020-09-30
12959,2020-09-30,2020-12-31
12959,2020-12-31,2021-03-31
12959,2021-03-31,2021-06-30
12959,2021-06-30,2021-09-30
12959,2021-09-30,2021-12-31
12959,2021-12-31,2022-03-31
12959,2022-03-31,2022-06-30
12959,2022-06-30,2022-09-30
12959,2022-09-30,2022-12-31
12969,2013-06-30,2013-09-30
12969,2013-09-30,2013-12-31
12969,2013-12-31,2014-03-31
12969,2014-03-31,2014-06-30
12969,2014-06-30,2014-09-30
12969,2014-09-30,2014-12-31
12969,2014-12-31,2015-03-31
12969,2015-03-31,2015-06-30
12969,2015-06-30,2015-09-30
12969,2015-09-30,2015-12-31
12969,2015-12-31,2016-03-31
12969,2016-03-31,2016-06-30
12969,2016-06-30,2016-09-30
12969,2016-09-30,2016-12-31
12969,2016-12-31,2017-03-31
12969,2017-03-31,2017-06-30
12969,2017-06-30,2017-09-30
12969,2017-09-30,2017-12-31
12969,2017-12-31,2018-03-31
12969,2018-03-31,2018-06-30
12969,2018-06-30,2018-09-30
12969,2018-09-30,2018-12-31
12969,2018-12-31,2019-03-31
12969,2019-03-31,2019-06-30
12969,2019-06-30,2019-09-30
12969,2019-09-30,2019-12-31
12969,2019-12-31,2020-03-31
12969,2020-03-31,2020-06-30
12969,2020-06-30,2020-09-30
12969,2020-09-30,2020-12-31
12969,2020-12-31,2021-03-31
12969,2021-03-31,2021-06-30
12969,2021-06-30,2021-09-30
12969,2021-09-30,2021-12-31
12969,2021-12-31,2022-03-31
12969,2022-03-31,2022-06-30
12969,2022-06-30,2022-09-30
12969,2022-09-30,2022-12-31
12978,2013-06-30,2013-09-30
12978,2013-09-30,2013-12-31
12978,2013-12-31,2014-03-31
12978,2014-03-31,2014-06-30
12978,2014-06-30,2014-09-30
12978,2014-09-30,2014-12-31
12978,2014-12-31,2015-03-31
12978,2015-03-31,2015-06-30
12978,2015-06-30,2015-09-30
12978,2015-09-30,2015-12-31
12978,2015-12-31,2016-03-31
12978,2016-03-31,2016-06-30
12978,2016-06-30,2016-09-30
12978,2016-09-30,2016-12-31
12978,2016-12-31,2017-03-31
12978,2017-03-31,2017-06-30
12978,2017-06-30,2017-09-30
12978,2017-09-30,2017-12-31
12978,2017-12-31,2018-03-31
12978,2018-03-31,2018-06-30
12978,2018-06-30,2018-09-30
12978,2018-09-30,2018-12-31
12978,2018-12-31,2019-03-31
12978,2019-03-31,2019-06-30
12978,2019-06-30,2019-09-30
12978,2019-09-30,2019-12-31
12978,2019-12-31,2020-03-31
12978,2020-03-31,2020-06-30
12978,2020-06-30,2020-09-30
12978,2020-09-30,2020-12-31
12978,2020-12-31,2021-03-31
12978,2021-03-31,2021-06-30
12978,2021-06-30,2021-09-30
12978,2021-09-30,2021-12-31
12978,2021-12-31,2022-03-31
12978,2022-03-31,2022-06-30
12978,2022-06-30,2022-09-30
12978,2022-09-30,2022-12-31
12980,2013-06-30,2013-09-30
12980,2013-09-30,2013-12-31
12980,2013-12-31,2014-03-31
12980,2014-03-31,2014-06-30
12980,2014-06-30,2014-09-30
12980,2014-09-30,2014-12-31
12980,2014-12-31,2015-03-31
12980,2015-03-31,2015-06-30
12980,2015-06-30,2015-09-30
12980,2015-09-30,2015-12-31
12980,2015-12-31,2016-03-31
12980,2016-03-31,2016-06-30
12980,2016-06-30,2016-09-30
12980,2016-09-30,2016-12-31
12980,2016-12-31,2017-03-31
12980,2017-03-31,2017-06-30
12980,2017-06-30,2017-09-30
12980,2017-09-30,2017-12-31
12980,2017-12-31,2018-03-31
12980,2018-03-31,2018-06-30
12980,2018-06-30,2018-09-30
12980,2018-09-30,2018-12-31
12980,2018-12-31,2019-03-31
12980,2019-03-31,2019-06-30
12980,2019-06-30,2019-09-30
12980,2019-09-30,2019-12-31
12980,2019-12-31,2020-03-31
12980,2020-03-31,2020-06-30
12980,2020-06-30,2020-09-30
12980,2020-09-30,2020-12-31
12980,2020-12-31,2021-03-31
12980,2021-03-31,2021-06-30
12980,2021-06-30,2021-09-30
12980,2021-09-30,2021-12-31
12980,2021-12-31,2022-03-31
12980,2022-03-31,2022-06-30
12980,2022-06-30,2022-09-30
12980,2022-09-30,2022-12-31
12982,2013-06-30,2013-09-30
12982,2013-09-30,2013-12-31
12982,2013-12-31,2014-03-31
12982,2014-03-31,2014-06-30
12982,2014-06-30,2014-09-30
12982,2014-09-30,2014-12-31
12982,2014-12-31,2015-03-31
12982,2015-03-31,2015-06-30
12982,2015-06-30,2015-09-30
12982,2015-09-30,2015-12-31
12982,2015-12-31,2016-03-31
12982,2016-03-31,2016-06-30
12982,2016-06-30,2016-09-30
12982,2016-09-30,2016-12-31
12982,2016-12-31,2017-03-31
12982,2017-03-31,2017-06-30
12982,2017-06-30,2017-09-30
12982,2017-09-30,2017-12-31
12982,2017-12-31,2018-03-31
12982,2018-03-31,2018-06-30
12982,2018-06-30,2018-09-30
12982,2018-09-30,2018-12-31
12982,2018-12-31,2019-03-31
12982,2019-03-31,2019-06-30
12982,2019-06-30,2019-09-30
12982,2019-09-30,2019-12-31
12982,2019-12-31,2020-03-31
12982,2020-03-31,2020-06-30
12982,2020-06-30,2020-09-30
12982,2020-09-30,2020-12-31
12982,2020-12-31,2021-03-31
12982,2021-03-31,2021-06-30
12982,2021-06-30,2021-09-30
12982,2021-09-30,2021-12-31
12982,2021-12-31,2022-03-31
12982,2022-03-31,2022-06-30
12982,2022-06-30,2022-09-30
12982,2022-09-30,2022-12-31
12985,2013-06-30,2013-09-30
12985,2013-09-30,2013-12-31
12985,2013-12-31,2014-03-31
12985,2014-03-31,2014-06-30
12985,2014-06-30,2014-09-30
12985,2014-09-30,2014-12-31
12985,2014-12-31,2015-03-31
12985,2015-03-31,2015-06-30
12985,2015-06-30,2015-09-30
12985,2015-09-30,2015-12-31
12985,2015-12-31,2016-03-31
12985,2016-03-31,2016-06-30
12985,2016-06-30,2016-09-30
12985,2016-09-30,2016-12-31
12985,2016-12-31,2017-03-31
12985,2017-03-31,2017-06-30
12985,2017-06-30,2017-09-30
12985,2017-09-30,2017-12-31
12985,2017-12-31,2018-03-31
12985,2018-03-31,2018-06-30
12985,2018-06-30,2018-09-30
12985,2018-09-30,2018-12-31
12985,2018-12-31,2019-03-31
12985,2019-03-31,2019-06-30
12985,2019-06-30,2019-09-30
12985,2019-09-30,2019-12-31
12985,2019-12-31,2020-03-31
12985,2020-03-31,2020-06-30
12985,2020-06-30,2020-09-30
12985,2020-09-30,2020-12-31
12985,2020-12-31,2021-03-31
12985,2021-03-31,2021-06-30
12985,2021-06-30,2021-09-30
12985,2021-09-30,2021-12-31
12985,2021-12-31,2022-03-31
12985,2022-03-31,2022-06-30
12985,2022-06-30,2022-09-30
12985,2022-09-30,2022-12-31
13000,2013-06-30,2013-09-30
13000,2013-09-30,2013-12-31
13000,2013-12-31,2014-03-31
13000,2014-03-31,2014-06-30
13000,2014-06-30,2014-09-30
13000,2014-09-30,2014-12-31
13000,2014-12-31,2015-03-31
13000,2015-03-31,2015-06-30
13000,2015-06-30,2015-09-30
13000,2015-09-30,2015-12-31
13000,2015-12-31,2016-03-31
13000,2016-03-31,2016-06-30
13000,2016-06-30,2016-09-30
13000,2016-09-30,2016-12-31
13000,2016-12-31,2017-03-31
13000,2017-03-31,2017-06-30
13000,2017-06-30,2017-09-30
13000,2017-09-30,2017-12-31
13000,2017-12-31,2018-03-31
13000,2018-03-31,2018-06-30
13000,2018-06-30,2018-09-30
13000,2018-09-30,2018-12-31
13000,2018-12-31,2019-03-31
13000,2019-03-31,2019-06-30
13000,2019-06-30,2019-09-30
13000,2019-09-30,2019-12-31
13000,2019-12-31,2020-03-31
13000,2020-03-31,2020-06-30
13000,2020-06-30,2020-09-30
13000,2020-09-30,2020-12-31
13000,2020-12-31,2021-03-31
13000,2021-03-31,2021-06-30
13000,2021-06-30,2021-09-30
13000,2021-09-30,2021-12-31
13000,2021-12-31,2022-03-31
13000,2022-03-31,2022-06-30
13000,2022-06-30,2022-09-30
13000,2022-09-30,2022-12-31
13006,2013-06-30,2013-09-30
13006,2013-09-30,2013-12-31
13006,2013-12-31,2014-03-31
13006,2014-03-31,2014-06-30
13006,2014-06-30,2014-09-30
13006,2014-09-30,2014-12-31
13006,2014-12-31,2015-03-31
13006,2015-03-31,2015-06-30
13006,2015-06-30,2015-09-30
13006,2015-09-30,2015-12-31
13006,2015-12-31,2016-03-31
13006,2016-03-31,2016-06-30
13006,2016-06-30,2016-09-30
13006,2016-09-30,2016-12-31
13006,2016-12-31,2017-03-31
13006,2017-03-31,2017-06-30
13006,2017-06-30,2017-09-30
13006,2017-09-30,2017-12-31
13006,2017-12-31,2018-03-31
13006,2018-03-31,2018-06-30
13006,2018-06-30,2018-09-30
13006,2018-09-30,2018-12-31
13006,2018-12-31,2019-03-31
13006,2019-03-31,2019-06-30
13006,2019-06-30,2019-09-30
13006,2019-09-30,2019-12-31
13006,2019-12-31,2020-03-31
13006,2020-03-31,2020-06-30
13006,2020-06-30,2020-09-30
13006,2020-09-30,2020-12-31
13006,2020-12-31,2021-03-31
13006,2021-03-31,2021-06-30
13006,2021-06-30,2021-09-30
13006,2021-09-30,2021-12-31
13006,2021-12-31,2022-03-31
13006,2022-03-31,2022-06-30
13006,2022-06-30,2022-09-30
13006,2022-09-30,2022-12-31
13011,2013-06-30,2013-09-30
13011,2013-09-30,2013-12-31
13011,2013-12-31,2014-03-31
13011,2014-03-31,2014-06-30
13011,2014-06-30,2014-09-30
13011,2014-09-30,2014-12-31
13011,2014-12-31,2015-03-31
13011,2015-03-31,2015-06-30
13011,2015-06-30,2015-09-30
13011,2015-09-30,2015-12-31
13011,2015-12-31,2016-03-31
13011,2016-03-31,2016-06-30
13011,2016-06-30,2016-09-30
13012,2013-06-30,2013-09-30
13012,2013-09-30,2013-12-31
13012,2013-12-31,2014-03-31
13012,2014-03-31,2014-06-30
13012,2014-06-30,2014-09-30
13012,2014-09-30,2014-12-31
13012,2014-12-31,2015-03-31
13012,2015-03-31,2015-06-30
13012,2015-06-30,2015-09-30
13012,2015-09-30,2015-12-31
13012,2015-12-31,2016-03-31
13012,2016-03-31,2016-06-30
13012,2016-06-30,2016-09-30
13012,2016-09-30,2016-12-31
13012,2016-12-31,2017-03-31
13012,2017-03-31,2017-06-30
13012,2017-06-30,2017-09-30
13012,2017-09-30,2017-12-31
13012,2017-12-31,2018-03-31
13012,2018-03-31,2018-06-30
13012,2018-06-30,2018-09-30
13012,2018-09-30,2018-12-31
13012,2018-12-31,2019-03-31
13012,2019-03-31,2019-06-30
13012,2019-06-30,2019-09-30
13012,2019-09-30,2019-12-31
13012,2019-12-31,2020-03-31
13012,2020-03-31,2020-06-30
13012,2020-06-30,2020-09-30
13012,2020-09-30,2020-12-31
13012,2020-12-31,2021-03-31
13012,2021-03-31,2021-06-30
13012,2021-06-30,2021-09-30
13012,2021-09-30,2021-12-31
13012,2021-12-31,2022-03-31
13012,2022-03-31,2022-06-30
13012,2022-06-30,2022-09-30
13012,2022-09-30,2022-12-31
13017,2013-06-30,2013-09-30
13017,2013-09-30,2013-12-31
13017,2013-12-31,2014-03-31
13017,2014-03-31,2014-06-30
13017,2014-06-30,2014-09-30
13017,2014-09-30,2014-12-31
13017,2014-12-31,2015-03-31
13017,2015-03-31,2015-06-30
