CERT,Quarter,Model,Selected,Hit
21635,2024-06-30,Persistence,0,0
21692,2024-06-30,Persistence,0,0
21693,2024-06-30,Persistence,0,0
21714,2024-06-30,Persistence,0,0
21716,2024-06-30,Persistence,0,0
21721,2024-06-30,Persistence,0,0
21728,2024-06-30,Persistence,0,0
21752,2024-06-30,Persistence,0,0
21761,2024-06-30,Persistence,0,0
21784,2024-06-30,Persistence,0,0
21805,2024-06-30,Persistence,0,0
21807,2024-06-30,Persistence,0,0
21843,2024-06-30,Persistence,0,0
21848,2024-06-30,Persistence,0,0
21868,2024-06-30,Persistence,0,0
21874,2024-06-30,Persistence,0,0
21883,2024-06-30,Persistence,0,0
21897,2024-06-30,Persistence,0,0
21906,2024-06-30,Persistence,0,0
21928,2024-06-30,Persistence,0,0
21943,2024-06-30,Persistence,0,0
21955,2024-06-30,Persistence,0,0
21956,2024-06-30,Persistence,0,0
21978,2024-06-30,Persistence,1,0
21988,2024-06-30,Persistence,0,0
21998,2024-06-30,Persistence,0,0
22015,2024-06-30,Persistence,0,0
22020,2024-06-30,Persistence,0,0
22046,2024-06-30,Persistence,0,0
22065,2024-06-30,Persistence,0,0
22081,2024-06-30,Persistence,0,0
22086,2024-06-30,Persistence,0,0
22090,2024-06-30,Persistence,0,0
22092,2024-06-30,Persistence,0,0
22134,2024-06-30,Persistence,0,0
22138,2024-06-30,Persistence,0,0
22139,2024-06-30,Persistence,0,0
22180,2024-06-30,Persistence,1,0
22205,2024-06-30,Persistence,0,0
22229,2024-06-30,Persistence,0,0
22242,2024-06-30,Persistence,1,0
22257,2024-06-30,Persistence,0,0
22263,2024-06-30,Persistence,0,0
22271,2024-06-30,Persistence,1,0
22273,2024-06-30,Persistence,0,0
22282,2024-06-30,Persistence,0,0
22308,2024-06-30,Persistence,0,0
22319,2024-06-30,Persistence,0,0
22334,2024-06-30,Persistence,0,0
22340,2024-06-30,Persistence,0,0
22354,2024-06-30,Persistence,0,0
22355,2024-06-30,Persistence,0,0
22358,2024-06-30,Persistence,0,0
22366,2024-06-30,Persistence,0,0
22373,2024-06-30,Persistence,0,0
22381,2024-06-30,Persistence,1,0
22394,2024-06-30,Persistence,0,0
22396,2024-06-30,Persistence,0,0
22398,2024-06-30,Persistence,1,1
22430,2024-06-30,Persistence,0,0
22434,2024-06-30,Persistence,0,0
22447,2024-06-30,Persistence,0,0
22448,2024-06-30,Persistence,0,0
22451,2024-06-30,Persistence,0,0
22460,2024-06-30,Persistence,0,0
22502,2024-06-30,Persistence,1,0
22514,2024-06-30,Persistence,0,0
22526,2024-06-30,Persistence,0,0
22536,2024-06-30,Persistence,0,0
22537,2024-06-30,Persistence,0,0
22549,2024-06-30,Persistence,0,0
22551,2024-06-30,Persistence,1,0
22559,2024-06-30,Persistence,0,0
22567,2024-06-30,Persistence,0,0
22578,2024-06-30,Persistence,0,0
22597,2024-06-30,Persistence,0,0
22598,2024-06-30,Persistence,0,0
22600,2024-06-30,Persistence,1,0
22601,2024-06-30,Persistence,0,0
22636,2024-06-30,Persistence,0,0
22639,2024-06-30,Persistence,0,0
22653,2024-06-30,Persistence,0,0
22657,2024-06-30,Persistence,0,0
22669,2024-06-30,Persistence,0,0
22717,2024-06-30,Persistence,0,0
22738,2024-06-30,Persistence,0,0
22739,2024-06-30,Persistence,0,0
22756,2024-06-30,Persistence,0,0
22811,2024-06-30,Persistence,0,0
22835,2024-06-30,Persistence,0,0
22838,2024-06-30,Persistence,0,0
22839,2024-06-30,Persistence,0,0
22855,2024-06-30,Persistence,0,0
22858,2024-06-30,Persistence,0,0
22867,2024-06-30,Persistence,0,0
22874,2024-06-30,Persistence,0,0
22876,2024-06-30,Persistence,0,0
22888,2024-06-30,Persistence,0,0
22895,2024-06-30,Persistence,0,0
22918,2024-06-30,Persistence,0,0
22925,2024-06-30,Persistence,0,0
22942,2024-06-30,Persistence,0,0
22953,2024-06-30,Persistence,0,0
22954,2024-06-30,Persistence,0,0
22957,2024-06-30,Persistence,0,0
22964,2024-06-30,Persistence,0,0
22971,2024-06-30,Persistence,0,0
22993,2024-06-30,Persistence,0,0
23007,2024-06-30,Persistence,0,0
23030,2024-06-30,Persistence,0,0
23041,2024-06-30,Persistence,0,0
23086,2024-06-30,Persistence,0,0
23091,2024-06-30,Persistence,0,0
23099,2024-06-30,Persistence,0,0
23123,2024-06-30,Persistence,0,0
23126,2024-06-30,Persistence,0,0
23144,2024-06-30,Persistence,0,0
23152,2024-06-30,Persistence,0,0
23189,2024-06-30,Persistence,0,0
23210,2024-06-30,Persistence,1,0
23220,2024-06-30,Persistence,0,0
23242,2024-06-30,Persistence,0,0
23244,2024-06-30,Persistence,0,0
23257,2024-06-30,Persistence,0,0
23270,2024-06-30,Persistence,1,0
23275,2024-06-30,Persistence,0,0
23286,2024-06-30,Persistence,0,0
23287,2024-06-30,Persistence,0,0
23293,2024-06-30,Persistence,0,0
23296,2024-06-30,Persistence,0,0
23298,2024-06-30,Persistence,0,0
23373,2024-06-30,Persistence,0,0
23376,2024-06-30,Persistence,0,0
23404,2024-06-30,Persistence,0,0
23430,2024-06-30,Persistence,0,0
23472,2024-06-30,Persistence,1,0
23473,2024-06-30,Persistence,0,0
23474,2024-06-30,Persistence,0,0
23498,2024-06-30,Persistence,0,0
23523,2024-06-30,Persistence,0,0
23537,2024-06-30,Persistence,1,0
23546,2024-06-30,Persistence,0,0
23551,2024-06-30,Persistence,0,0
23597,2024-06-30,Persistence,0,0
23620,2024-06-30,Persistence,0,0
23621,2024-06-30,Persistence,0,0
23622,2024-06-30,Persistence,0,0
23623,2024-06-30,Persistence,1,0
23627,2024-06-30,Persistence,1,0
23647,2024-06-30,Persistence,0,0
23737,2024-06-30,Persistence,1,0
23749,2024-06-30,Persistence,0,0
23764,2024-06-30,Persistence,0,0
23772,2024-06-30,Persistence,0,0
23798,2024-06-30,Persistence,0,0
23799,2024-06-30,Persistence,0,0
23805,2024-06-30,Persistence,0,0
23806,2024-06-30,Persistence,0,0
23815,2024-06-30,Persistence,0,0
23826,2024-06-30,Persistence,0,0
23864,2024-06-30,Persistence,1,0
23886,2024-06-30,Persistence,0,0
23966,2024-06-30,Persistence,0,0
23986,2024-06-30,Persistence,0,0
23989,2024-06-30,Persistence,0,0
23992,2024-06-30,Persistence,0,0
23998,2024-06-30,Persistence,0,0
24015,2024-06-30,Persistence,0,0
24038,2024-06-30,Persistence,1,0
24045,2024-06-30,Persistence,0,0
24064,2024-06-30,Persistence,1,0
24085,2024-06-30,Persistence,0,0
24156,2024-06-30,Persistence,0,0
24170,2024-06-30,Persistence,0,0
24199,2024-06-30,Persistence,0,0
24211,2024-06-30,Persistence,0,0
24272,2024-06-30,Persistence,0,0
24303,2024-06-30,Persistence,0,0
24305,2024-06-30,Persistence,0,0
24332,2024-06-30,Persistence,1,0
24347,2024-06-30,Persistence,0,0
24353,2024-06-30,Persistence,0,0
24367,2024-06-30,Persistence,0,0
24387,2024-06-30,Persistence,0,0
24443,2024-06-30,Persistence,1,0
24472,2024-06-30,Persistence,0,0
24498,2024-06-30,Persistence,0,0
24516,2024-06-30,Persistence,0,0
24540,2024-06-30,Persistence,0,0
24563,2024-06-30,Persistence,0,0
24603,2024-06-30,Persistence,0,0
24677,2024-06-30,Persistence,0,0
24823,2024-06-30,Persistence,0,0
24829,2024-06-30,Persistence,0,0
24865,2024-06-30,Persistence,0,0
24867,2024-06-30,Persistence,1,0
24897,2024-06-30,Persistence,0,0
24902,2024-06-30,Persistence,1,0
24919,2024-06-30,Persistence,0,0
24920,2024-06-30,Persistence,0,0
24922,2024-06-30,Persistence,0,0
24961,2024-06-30,Persistence,0,0
24966,2024-06-30,Persistence,0,0
24998,2024-06-30,Persistence,0,0
25054,2024-06-30,Persistence,1,0
25093,2024-06-30,Persistence,0,0
25103,2024-06-30,Persistence,0,0
25158,2024-06-30,Persistence,0,0
25161,2024-06-30,Persistence,1,0
25173,2024-06-30,Persistence,0,0
25178,2024-06-30,Persistence,0,0
25247,2024-06-30,Persistence,0,0
25249,2024-06-30,Persistence,1,0
25258,2024-06-30,Persistence,0,0
25267,2024-06-30,Persistence,1,0
25291,2024-06-30,Persistence,0,0
25328,2024-06-30,Persistence,1,0
25591,2024-06-30,Persistence,0,0
25620,2024-06-30,Persistence,0,0
25621,2024-06-30,Persistence,0,0
25644,2024-06-30,Persistence,0,0
25665,2024-06-30,Persistence,0,0
25679,2024-06-30,Persistence,0,0
25703,2024-06-30,Persistence,0,0
25726,2024-06-30,Persistence,0,0
25738,2024-06-30,Persistence,0,0
25744,2024-06-30,Persistence,0,0
25749,2024-06-30,Persistence,0,0
25750,2024-06-30,Persistence,0,0
25752,2024-06-30,Persistence,1,0
25795,2024-06-30,Persistence,0,0
25796,2024-06-30,Persistence,0,0
25803,2024-06-30,Persistence,1,1
25849,2024-06-30,Persistence,1,1
25858,2024-06-30,Persistence,0,0
25869,2024-06-30,Persistence,0,0
25883,2024-06-30,Persistence,0,0
25886,2024-06-30,Persistence,0,0
25894,2024-06-30,Persistence,0,0
26021,2024-06-30,Persistence,0,0
26181,2024-06-30,Persistence,0,0
26185,2024-06-30,Persistence,0,0
26189,2024-06-30,Persistence,0,0
26217,2024-06-30,Persistence,0,0
26223,2024-06-30,Persistence,0,0
26228,2024-06-30,Persistence,0,0
26260,2024-06-30,Persistence,0,0
26271,2024-06-30,Persistence,0,0
26299,2024-06-30,Persistence,0,0
26312,2024-06-30,Persistence,0,0
26323,2024-06-30,Persistence,0,0
26333,2024-06-30,Persistence,0,0
26336,2024-06-30,Persistence,0,0
26340,2024-06-30,Persistence,0,0
26342,2024-06-30,Persistence,0,0
26351,2024-06-30,Persistence,0,0
26358,2024-06-30,Persistence,1,0
26363,2024-06-30,Persistence,0,0
26379,2024-06-30,Persistence,0,0
26381,2024-06-30,Persistence,0,0
26392,2024-06-30,Persistence,0,0
26393,2024-06-30,Persistence,1,0
26395,2024-06-30,Persistence,0,0
26397,2024-06-30,Persistence,0,0
26398,2024-06-30,Persistence,1,1
26403,2024-06-30,Persistence,0,0
26411,2024-06-30,Persistence,0,0
26416,2024-06-30,Persistence,0,0
26442,2024-06-30,Persistence,0,0
26444,2024-06-30,Persistence,0,0
26450,2024-06-30,Persistence,0,0
26451,2024-06-30,Persistence,0,0
26455,2024-06-30,Persistence,0,0
26483,2024-06-30,Persistence,0,0
26484,2024-06-30,Persistence,0,0
26487,2024-06-30,Persistence,0,0
26499,2024-06-30,Persistence,0,0
26512,2024-06-30,Persistence,0,0
26513,2024-06-30,Persistence,0,0
26516,2024-06-30,Persistence,0,0
26517,2024-06-30,Persistence,0,0
26519,2024-06-30,Persistence,0,0
26520,2024-06-30,Persistence,0,0
26522,2024-06-30,Persistence,0,0
26523,2024-06-30,Persistence,0,0
26530,2024-06-30,Persistence,0,0
26536,2024-06-30,Persistence,0,0
26539,2024-06-30,Persistence,0,0
26542,2024-06-30,Persistence,0,0
26543,2024-06-30,Persistence,1,0
26554,2024-06-30,Persistence,0,0
26555,2024-06-30,Persistence,0,0
26559,2024-06-30,Persistence,0,0
26564,2024-06-30,Persistence,0,0
26567,2024-06-30,Persistence,0,0
26576,2024-06-30,Persistence,0,0
26588,2024-06-30,Persistence,0,0
26591,2024-06-30,Persistence,0,0
26602,2024-06-30,Persistence,0,0
26610,2024-06-30,Persistence,0,0
26620,2024-06-30,Persistence,0,0
26626,2024-06-30,Persistence,0,0
26627,2024-06-30,Persistence,1,0
26634,2024-06-30,Persistence,0,0
26647,2024-06-30,Persistence,1,0
26653,2024-06-30,Persistence,0,0
26658,2024-06-30,Persistence,0,0
26677,2024-06-30,Persistence,0,0
26687,2024-06-30,Persistence,0,0
26689,2024-06-30,Persistence,0,0
26703,2024-06-30,Persistence,0,0
26704,2024-06-30,Persistence,0,0
26708,2024-06-30,Persistence,0,0
26725,2024-06-30,Persistence,0,0
26727,2024-06-30,Persistence,1,0
26738,2024-06-30,Persistence,1,0
26755,2024-06-30,Persistence,0,0
26760,2024-06-30,Persistence,0,0
26790,2024-06-30,Persistence,0,0
26798,2024-06-30,Persistence,0,0
26799,2024-06-30,Persistence,0,0
26816,2024-06-30,Persistence,1,1
26829,2024-06-30,Persistence,0,0
26847,2024-06-30,Persistence,0,0
26856,2024-06-30,Persistence,0,0
26871,2024-06-30,Persistence,0,0
26876,2024-06-30,Persistence,0,0
26881,2024-06-30,Persistence,0,0
26891,2024-06-30,Persistence,1,0
26906,2024-06-30,Persistence,1,0
26912,2024-06-30,Persistence,0,0
26922,2024-06-30,Persistence,0,0
26941,2024-06-30,Persistence,0,0
26944,2024-06-30,Persistence,0,0
26955,2024-06-30,Persistence,0,0
26960,2024-06-30,Persistence,0,0
26962,2024-06-30,Persistence,0,0
27010,2024-06-30,Persistence,0,0
27015,2024-06-30,Persistence,0,0
27026,2024-06-30,Persistence,0,0
27043,2024-06-30,Persistence,0,0
27046,2024-06-30,Persistence,0,0
27052,2024-06-30,Persistence,0,0
27054,2024-06-30,Persistence,0,0
27074,2024-06-30,Persistence,0,0
27118,2024-06-30,Persistence,0,0
27132,2024-06-30,Persistence,0,0
27153,2024-06-30,Persistence,0,0
27201,2024-06-30,Persistence,0,0
27210,2024-06-30,Persistence,0,0
27211,2024-06-30,Persistence,0,0
27219,2024-06-30,Persistence,1,0
27233,2024-06-30,Persistence,0,0
27235,2024-06-30,Persistence,0,0
27237,2024-06-30,Persistence,0,0
27238,2024-06-30,Persistence,0,0
27254,2024-06-30,Persistence,0,0
27267,2024-06-30,Persistence,0,0
27269,2024-06-30,Persistence,0,0
27290,2024-06-30,Persistence,0,0
27314,2024-06-30,Persistence,0,0
27351,2024-06-30,Persistence,0,0
27362,2024-06-30,Persistence,0,0
27381,2024-06-30,Persistence,0,0
27385,2024-06-30,Persistence,1,1
27389,2024-06-30,Persistence,1,1
27394,2024-06-30,Persistence,0,0
27398,2024-06-30,Persistence,0,0
27408,2024-06-30,Persistence,0,0
27409,2024-06-30,Persistence,0,0
27417,2024-06-30,Persistence,0,0
27471,2024-06-30,Persistence,0,0
27476,2024-06-30,Persistence,0,0
27496,2024-06-30,Persistence,0,0
27499,2024-06-30,Persistence,1,1
27503,2024-06-30,Persistence,1,0
27510,2024-06-30,Persistence,0,0
27556,2024-06-30,Persistence,0,0
27560,2024-06-30,Persistence,0,0
27567,2024-06-30,Persistence,0,0
27589,2024-06-30,Persistence,0,0
27619,2024-06-30,Persistence,0,0
27643,2024-06-30,Persistence,0,0
27654,2024-06-30,Persistence,0,0
27664,2024-06-30,Persistence,0,0
27677,2024-06-30,Persistence,0,0
27678,2024-06-30,Persistence,0,0
27683,2024-06-30,Persistence,0,0
27686,2024-06-30,Persistence,0,0
27697,2024-06-30,Persistence,0,0
27711,2024-06-30,Persistence,0,0
27716,2024-06-30,Persistence,1,0
27723,2024-06-30,Persistence,1,0
27727,2024-06-30,Persistence,0,0
27742,2024-06-30,Persistence,0,0
27752,2024-06-30,Persistence,0,0
27760,2024-06-30,Persistence,0,0
27763,2024-06-30,Persistence,0,0
27767,2024-06-30,Persistence,0,0
27774,2024-06-30,Persistence,0,0
27799,2024-06-30,Persistence,0,0
27806,2024-06-30,Persistence,0,0
27811,2024-06-30,Persistence,0,0
27824,2024-06-30,Persistence,1,0
27841,2024-06-30,Persistence,0,0
27847,2024-06-30,Persistence,0,0
27872,2024-06-30,Persistence,0,0
27884,2024-06-30,Persistence,0,0
27897,2024-06-30,Persistence,0,0
27898,2024-06-30,Persistence,0,0
27910,2024-06-30,Persistence,0,0
27932,2024-06-30,Persistence,0,0
27943,2024-06-30,Persistence,0,0
27965,2024-06-30,Persistence,0,0
27969,2024-06-30,Persistence,0,0
27981,2024-06-30,Persistence,0,0
27989,2024-06-30,Persistence,0,0
27998,2024-06-30,Persistence,0,0
28035,2024-06-30,Persistence,0,0
28060,2024-06-30,Persistence,0,0
28063,2024-06-30,Persistence,1,0
28080,2024-06-30,Persistence,0,0
28088,2024-06-30,Persistence,0,0
28094,2024-06-30,Persistence,0,0
28103,2024-06-30,Persistence,0,0
28105,2024-06-30,Persistence,0,0
28116,2024-06-30,Persistence,0,0
28151,2024-06-30,Persistence,0,0
28155,2024-06-30,Persistence,0,0
28157,2024-06-30,Persistence,0,0
28167,2024-06-30,Persistence,0,0
28178,2024-06-30,Persistence,0,0
28186,2024-06-30,Persistence,0,0
28208,2024-06-30,Persistence,0,0
28213,2024-06-30,Persistence,0,0
28217,2024-06-30,Persistence,0,0
28222,2024-06-30,Persistence,0,0
28246,2024-06-30,Persistence,0,0
28262,2024-06-30,Persistence,0,0
28263,2024-06-30,Persistence,0,0
28266,2024-06-30,Persistence,0,0
28277,2024-06-30,Persistence,0,0
28288,2024-06-30,Persistence,0,0
28302,2024-06-30,Persistence,0,0
28314,2024-06-30,Persistence,0,0
28315,2024-06-30,Persistence,0,0
28316,2024-06-30,Persistence,0,0
28332,2024-06-30,Persistence,0,0
28348,2024-06-30,Persistence,0,0
28349,2024-06-30,Persistence,0,0
28359,2024-06-30,Persistence,0,0
28362,2024-06-30,Persistence,0,0
28368,2024-06-30,Persistence,0,0
28369,2024-06-30,Persistence,1,0
28380,2024-06-30,Persistence,0,0
28390,2024-06-30,Persistence,0,0
28396,2024-06-30,Persistence,0,0
28400,2024-06-30,Persistence,0,0
28401,2024-06-30,Persistence,0,0
28405,2024-06-30,Persistence,0,0
28425,2024-06-30,Persistence,0,0
28445,2024-06-30,Persistence,0,0
28453,2024-06-30,Persistence,0,0
28463,2024-06-30,Persistence,0,0
28471,2024-06-30,Persistence,0,0
28478,2024-06-30,Persistence,0,0
28480,2024-06-30,Persistence,1,0
28481,2024-06-30,Persistence,0,0
28489,2024-06-30,Persistence,0,0
28507,2024-06-30,Persistence,0,0
28513,2024-06-30,Persistence,0,0
28515,2024-06-30,Persistence,0,0
28530,2024-06-30,Persistence,0,0
28533,2024-06-30,Persistence,0,0
28543,2024-06-30,Persistence,0,0
28555,2024-06-30,Persistence,0,0
28585,2024-06-30,Persistence,0,0
28593,2024-06-30,Persistence,0,0
28599,2024-06-30,Persistence,0,0
28611,2024-06-30,Persistence,0,0
28614,2024-06-30,Persistence,0,0
28635,2024-06-30,Persistence,0,0
28637,2024-06-30,Persistence,0,0
28652,2024-06-30,Persistence,0,0
28663,2024-06-30,Persistence,0,0
28667,2024-06-30,Persistence,1,0
28677,2024-06-30,Persistence,0,0
28679,2024-06-30,Persistence,0,0
28701,2024-06-30,Persistence,0,0
28703,2024-06-30,Persistence,0,0
28706,2024-06-30,Persistence,0,0
28708,2024-06-30,Persistence,0,0
28710,2024-06-30,Persistence,0,0
28712,2024-06-30,Persistence,0,0
28722,2024-06-30,Persistence,0,0
28729,2024-06-30,Persistence,0,0
28735,2024-06-30,Persistence,0,0
28747,2024-06-30,Persistence,0,0
28765,2024-06-30,Persistence,0,0
28769,2024-06-30,Persistence,1,0
28778,2024-06-30,Persistence,0,0
28780,2024-06-30,Persistence,0,0
28788,2024-06-30,Persistence,0,0
28790,2024-06-30,Persistence,0,0
28793,2024-06-30,Persistence,0,0
28805,2024-06-30,Persistence,0,0
28808,2024-06-30,Persistence,0,0
28812,2024-06-30,Persistence,0,0
28818,2024-06-30,Persistence,0,0
28834,2024-06-30,Persistence,0,0
28836,2024-06-30,Persistence,0,0
28837,2024-06-30,Persistence,0,0
28841,2024-06-30,Persistence,0,0
28845,2024-06-30,Persistence,0,0
28859,2024-06-30,Persistence,0,0
28860,2024-06-30,Persistence,0,0
28865,2024-06-30,Persistence,0,0
28868,2024-06-30,Persistence,0,0
28870,2024-06-30,Persistence,0,0
28894,2024-06-30,Persistence,0,0
28905,2024-06-30,Persistence,0,0
28908,2024-06-30,Persistence,0,0
28914,2024-06-30,Persistence,0,0
28924,2024-06-30,Persistence,0,0
28925,2024-06-30,Persistence,0,0
28930,2024-06-30,Persistence,0,0
28942,2024-06-30,Persistence,0,0
28949,2024-06-30,Persistence,1,0
28983,2024-06-30,Persistence,0,0
28989,2024-06-30,Persistence,0,0
29005,2024-06-30,Persistence,0,0
29009,2024-06-30,Persistence,0,0
29011,2024-06-30,Persistence,0,0
29012,2024-06-30,Persistence,0,0
29024,2024-06-30,Persistence,0,0
29035,2024-06-30,Persistence,0,0
29042,2024-06-30,Persistence,1,0
29047,2024-06-30,Persistence,0,0
29056,2024-06-30,Persistence,0,0
29058,2024-06-30,Persistence,1,0
29059,2024-06-30,Persistence,0,0
29061,2024-06-30,Persistence,0,0
29066,2024-06-30,Persistence,0,0
29087,2024-06-30,Persistence,1,0
29089,2024-06-30,Persistence,0,0
29090,2024-06-30,Persistence,0,0
29093,2024-06-30,Persistence,1,0
29120,2024-06-30,Persistence,0,0
29121,2024-06-30,Persistence,0,0
29135,2024-06-30,Persistence,0,0
29140,2024-06-30,Persistence,0,0
29143,2024-06-30,Persistence,0,0
29147,2024-06-30,Persistence,0,0
29164,2024-06-30,Persistence,0,0
29170,2024-06-30,Persistence,0,0
29173,2024-06-30,Persistence,0,0
29177,2024-06-30,Persistence,0,0
29186,2024-06-30,Persistence,0,0
29188,2024-06-30,Persistence,0,0
29206,2024-06-30,Persistence,0,0
29208,2024-06-30,Persistence,0,0
29209,2024-06-30,Persistence,0,0
29227,2024-06-30,Persistence,0,0
29231,2024-06-30,Persistence,0,0
29238,2024-06-30,Persistence,0,0
29241,2024-06-30,Persistence,0,0
29268,2024-06-30,Persistence,0,0
29293,2024-06-30,Persistence,0,0
29294,2024-06-30,Persistence,0,0
29331,2024-06-30,Persistence,0,0
29332,2024-06-30,Persistence,0,0
29345,2024-06-30,Persistence,0,0
29357,2024-06-30,Persistence,0,0
29379,2024-06-30,Persistence,0,0
29384,2024-06-30,Persistence,0,0
29399,2024-06-30,Persistence,0,0
29426,2024-06-30,Persistence,0,0
29430,2024-06-30,Persistence,0,0
29449,2024-06-30,Persistence,0,0
29471,2024-06-30,Persistence,0,0
29476,2024-06-30,Persistence,0,0
29486,2024-06-30,Persistence,0,0
29488,2024-06-30,Persistence,0,0
29490,2024-06-30,Persistence,0,0
29495,2024-06-30,Persistence,0,0
29496,2024-06-30,Persistence,0,0
29510,2024-06-30,Persistence,0,0
29517,2024-06-30,Persistence,0,0
29520,2024-06-30,Persistence,0,0
29521,2024-06-30,Persistence,0,0
29523,2024-06-30,Persistence,0,0
29535,2024-06-30,Persistence,0,0
29537,2024-06-30,Persistence,1,0
29546,2024-06-30,Persistence,0,0
29548,2024-06-30,Persistence,0,0
29566,2024-06-30,Persistence,0,0
29571,2024-06-30,Persistence,0,0
29577,2024-06-30,Persistence,0,0
29578,2024-06-30,Persistence,1,0
29582,2024-06-30,Persistence,0,0
29613,2024-06-30,Persistence,0,0
29617,2024-06-30,Persistence,0,0
29624,2024-06-30,Persistence,0,0
29627,2024-06-30,Persistence,0,0
29632,2024-06-30,Persistence,0,0
29636,2024-06-30,Persistence,0,0
29637,2024-06-30,Persistence,0,0
29645,2024-06-30,Persistence,0,0
29657,2024-06-30,Persistence,0,0
29672,2024-06-30,Persistence,0,0
29675,2024-06-30,Persistence,0,0
29676,2024-06-30,Persistence,0,0
29677,2024-06-30,Persistence,0,0
29679,2024-06-30,Persistence,0,0
29683,2024-06-30,Persistence,0,0
29685,2024-06-30,Persistence,0,0
29690,2024-06-30,Persistence,0,0
29691,2024-06-30,Persistence,0,0
29692,2024-06-30,Persistence,0,0
29695,2024-06-30,Persistence,0,0
29696,2024-06-30,Persistence,0,0
29700,2024-06-30,Persistence,0,0
29705,2024-06-30,Persistence,0,0
29708,2024-06-30,Persistence,1,0
29710,2024-06-30,Persistence,0,0
29731,2024-06-30,Persistence,0,0
29743,2024-06-30,Persistence,0,0
29744,2024-06-30,Persistence,0,0
29745,2024-06-30,Persistence,0,0
