FAILDATE,CERT,RESTYPE,NAME,ID
8/31/1990,29493.0,FAILURE,ATLANTA FSA,2890
8/31/1990,32070.0,FAILURE,"FIRST AMERICAN SAVINGS BANK, FSB",2891
8/31/1990,32181.0,FAILURE,"ENSIGN BANK, FSB",2892
8/30/1990,3299.0,FAILURE,THE FIRST NATIONAL BANK OF LEVELLAND,2882
8/30/1990,10350.0,FAILURE,BAY CITY BANK & TRUST CO.,2883
8/30/1990,23402.0,FAILURE,"AMERICAN BANK OF COMMERCE, NA",2884
8/30/1990,24293.0,FAILURE,SECURITY NATIONAL BANK,2885
8/30/1990,25301.0,FAILURE,CITIZENS NATIONAL BANK,2886
8/30/1990,26776.0,FAILURE,CHISHOLM NATIONAL BANK,2887
8/30/1990,26953.0,FAILURE,FIRST BANK OF PLANO,2888
8/24/1990,29371.0,FAILURE,FIRST FS & LA,2879
8/24/1990,29603.0,FAILURE,BROKEN ARROW SAVINGS ASSOC.,2880
8/24/1990,32220.0,FAILURE,AMBASSADOR FS & LA,2881
8/22/1990,29499.0,FAILURE,SWEETWATER FS & LA,2878
8/17/1990,29297.0,FAILURE,FIRST FSA OF TUSCOLA,2876
8/17/1990,32371.0,FAILURE,FINANCIAL SAVINGS OF HARTFORD FSB,2877
8/16/1990,17240.0,FAILURE,CHERRY CREEK NATIONAL BANK,2873
8/16/1990,18290.0,FAILURE,CAPITOL BANK & TRUST,2874
8/16/1990,26609.0,FAILURE,CITY NATIONAL BANK,2875
8/10/1990,2092.0,FAILURE,THE NATIONAL BANK OF WASHINGTON,2869
8/10/1990,20816.0,FAILURE,FIRST PACIFIC BANK,2870
8/10/1990,29826.0,FAILURE,AMERICAN SA OF MT. CARMEL,2871
8/10/1990,30893.0,FAILURE,SUPERIOR FEDERAL SAVINGS BANK,2872
8/9/1990,18623.0,FAILURE,FIRST NATIONAL BANK OF CORPUS CHRISTI,2868
8/3/1990,30312.0,FAILURE,HOMETOWN FSA,2865
8/3/1990,31851.0,FAILURE,TENNESSEE FEDERAL SAVINGS BANK,2866
8/3/1990,31956.0,FAILURE,AMIGO FS & LA,2867
8/2/1990,16392.0,FAILURE,AMERICAN BANK & TRUST COMPANY,2863
8/2/1990,18250.0,FAILURE,"UNITED BANK OF WACO, NATIONAL ASSOC",2864
7/31/1990,31444.0,FAILURE,UNITED FSB,2862
7/27/1990,25229.0,FAILURE,U.S. SAVINGS BANK OF AMERICA,2857
7/27/1990,27788.0,FAILURE,GUARANTY SAVINGS BANK FSB,2858
7/27/1990,30843.0,FAILURE,PROFESSIONAL SAVINGS BANK,2859
7/27/1990,32239.0,FAILURE,CITIZENS & BUILDERS FS,2860
7/27/1990,32578.0,FAILURE,"STATESMAN BANK FOR SAVINGS, FSB",2861
7/26/1990,15740.0,FAILURE,BANK OF WILSON,2853
7/26/1990,18787.0,FAILURE,CONTINENTAL BANK,2854
7/26/1990,24410.0,FAILURE,BANK OF ODESSA,2855
7/26/1990,25605.0,FAILURE,FIRST NATIONAL BANK,2856
7/20/1990,29865.0,FAILURE,COMMONWEALTH SAVINGS ASSOC.,2849
7/20/1990,30140.0,FAILURE,MAINSTAY FEDERAL SAVINGS,2850
7/20/1990,31269.0,FAILURE,UNITED FS & LA,2851
7/20/1990,32208.0,FAILURE,"CHARTER BANK, A FSB",2852
7/13/1990,22583.0,FAILURE,THE PERMANENT SAVINGS BANK,2844
7/13/1990,28023.0,FAILURE,CAPITOL-UNION FSA,2845
7/13/1990,28787.0,FAILURE,NORTH TEXAS FSA,2846
7/13/1990,29023.0,FAILURE,SUMMIT FIRST S & LA,2847
7/13/1990,29240.0,FAILURE,PROGRESSIVE SB,2848
7/12/1990,15274.0,FAILURE,IREDELL STATE BANK,2842
7/12/1990,26387.0,FAILURE,AMERICAN NATIONAL BANK OF GREENVILLE,2843
7/6/1990,22062.0,FAILURE,CAPITAL NATIONAL BANK,2839
7/6/1990,31957.0,FAILURE,HERITAGE FSA,2840
7/6/1990,90242.0,FAILURE,MILFORD SAVINGS BANK,2841
7/5/1990,32037.0,FAILURE,"HOME SB, FSB",2838
6/29/1990,22320.0,FAILURE,ELIOT SAVINGS BANK,2831
6/29/1990,22409.0,FAILURE,THE MONTGOMERY NATIONAL BANK,2832
6/29/1990,27632.0,FAILURE,TRAVIS SAVINGS & LOAN ASSOC.,2833
6/29/1990,28044.0,FAILURE,PIONEER FS & LA,2834
6/29/1990,31640.0,FAILURE,FIRST JACKSON FSB,2835
6/29/1990,32168.0,FAILURE,WINDSOR SAVINGS ASSOC.,2836
6/29/1990,32214.0,FAILURE,CHARTER SAVINGS & LOAN,2837
6/28/1990,5566.0,FAILURE,THE VALLEY VIEW NATIONAL BANK,2826
6/28/1990,23336.0,FAILURE,SOUTHWEST NATIONAL BANK,2827
6/28/1990,23887.0,FAILURE,BROOKWOOD NATIONAL BANK,2828
6/28/1990,25874.0,FAILURE,"BACLIFF BANK, NATIONAL ASSOCIATION",2829
6/28/1990,26180.0,FAILURE,AMERICAN NATIONAL BANK,2830
6/22/1990,30353.0,FAILURE,"GERMANIA BANK, FSB",2824
6/22/1990,31817.0,FAILURE,SOUTHERN FEDERAL BANK FOR SAVINGS,2825
6/21/1990,24864.0,FAILURE,BANK OF EAST TEXAS,2820
6/21/1990,24982.0,FAILURE,PEOPLES NATIONAL BANK,2821
6/21/1990,25089.0,FAILURE,CENTRE NATIONAL BANK-FARMERS BRANCH,2822
6/21/1990,26711.0,FAILURE,LAKELAND STATE BANK,2823
6/18/1990,22852.0,FAILURE,FARMERS AND MERCHANTS BANK,2819
6/15/1990,24683.0,FAILURE,BANK M,2814
6/15/1990,27617.0,FAILURE,UNITED S & L OF TRENTON,2815
6/15/1990,27890.0,FAILURE,MOULTRIE SAVINGS BANK FSB,2816
6/15/1990,31843.0,FAILURE,FIRST FEDERAL SAVINGS & LOAN,2817
6/15/1990,31924.0,FAILURE,CHARTER SAVINGS BANK,2818
6/14/1990,3012.0,FAILURE,NATIONAL CITY BANK OF DENVER,2809
6/14/1990,21187.0,FAILURE,EXCHANGE NATIONAL BANK OF DEL CITY,2810
6/14/1990,21476.0,FAILURE,THE WIMBERLEY BANK,2811
6/14/1990,24349.0,FAILURE,"ALLIANCE BANK, NATIONAL ASSOCIATION",2812
6/14/1990,24652.0,FAILURE,WILLOW BEND NATIONAL BANK,2813
6/8/1990,23795.0,FAILURE,THE MERCHANTS BANK OF CALIFORNIA,2805
6/8/1990,28716.0,FAILURE,HOMETOWN SAVINGS BANK FSB,2806
6/8/1990,30390.0,FAILURE,HOME FEDERAL,2807
6/8/1990,30770.0,FAILURE,FIRST BANKERS TRUST,2808
6/7/1990,20240.0,FAILURE,RICHMARK BANK,2801
6/7/1990,24496.0,FAILURE,HULEN NATIONAL BANK,2802
6/7/1990,24724.0,FAILURE,TEXAS NATIONAL BANK,2803
6/7/1990,25300.0,FAILURE,CLIFTON NATIONAL BANK,2804
6/1/1990,2614.0,FAILURE,THE HOME NATIONAL BANK OF MILFORD,2786
6/1/1990,3410.0,FAILURE,"NBC BANK- SOUTH TEXAS, NATIONAL",2787
6/1/1990,5512.0,FAILURE,"NBC BANK-SAN ANTONIO, NATIONAL ASSOC",2788
6/1/1990,5524.0,FAILURE,"NBC BANK-SEGUIN, NATIONAL ASSOC",2789
6/1/1990,15488.0,FAILURE,"NBC BANK-RIO GRANDE VALLEY, NA",2790
6/1/1990,19185.0,FAILURE,"NBC BANK-BOERNE, NATIONAL ASSOC",2791
6/1/1990,19307.0,FAILURE,"NBC BANK-UVALDE, NATIONAL ASSOC",2792
6/1/1990,20276.0,FAILURE,"NBC BANK-HOUSTON, NATIONAL ASSOC",2793
6/1/1990,22404.0,FAILURE,"NBC BANK-AUSTIN, NATIONAL ASSOC",2794
6/1/1990,22685.0,FAILURE,"NBC BANK-KERRVILLE, NATIONAL ASSOC",2795
6/1/1990,28419.0,FAILURE,FIRST ANNAPOLIS SAVINGS,2796
6/1/1990,28848.0,FAILURE,MUTUAL S & LA,2797
6/1/1990,31671.0,FAILURE,TIME FS & LA,2798
6/1/1990,32315.0,FAILURE,INVESTORS OF FLORIDA,2799
6/1/1990,32323.0,FAILURE,GREAT LIFE FSA,2800
5/31/1990,1193.0,FAILURE,THE HUNTSVILLE NATIONAL BANK,2783
5/31/1990,23499.0,FAILURE,"THE WILSHIRE BANK, NATIONAL ASSOC",2784
5/31/1990,25909.0,FAILURE,ROCKY MOUNTAIN NATIONAL BANK,2785
5/25/1990,27980.0,FAILURE,FIRST AMERICAN FEDERAL SAVINGS,2777
5/25/1990,29324.0,FAILURE,FIRST FEDERAL SAVINGS & LOAN,2778
5/25/1990,31078.0,FAILURE,CAGAUS-CENTRAL FEDERAL SAVINGS,2779
5/25/1990,31726.0,FAILURE,REMINGTON FEDERAL SAVINGS ASSOC.,2780
5/25/1990,31938.0,FAILURE,"BANK USA, FEDERAL ASSOCIATION",2781
5/25/1990,32056.0,FAILURE,AMERICAN PIONEER SAVINGS BANK,2782
5/24/1990,11456.0,FAILURE,GENTRY COUNTY BANK,2773
5/24/1990,15366.0,FAILURE,FARMERS STATE BANK OF BROOKSHIRE,2774
5/24/1990,24896.0,FAILURE,"MEMORIAL BANK, NATIONAL ASSOCIATION",2775
5/24/1990,25100.0,FAILURE,MIDWAY NATIONAL BANK,2776
5/18/1990,26862.0,FAILURE,"MERCHANTSBANK OF BOSTON, A CO-OP",2767
5/18/1990,28811.0,FAILURE,JONESBORO FEDERAL SA,2768
5/18/1990,28944.0,FAILURE,FIRST FEDERAL SAVINGS OF CONROE,2769
5/18/1990,29130.0,FAILURE,JENNINGS FSA,2770
5/18/1990,30432.0,FAILURE,FIRST FSA,2771
5/18/1990,30592.0,FAILURE,SOUTHWEST SAVINGS ASSOCIATION,2772
5/17/1990,3216.0,FAILURE,THE FIRST NATIONAL BANK OF GEORGETOWN,2765
5/17/1990,5547.0,FAILURE,FIRST-TAYLOR NATIONAL BANK,2766
5/15/1990,30147.0,FAILURE,UNITED SAVINGS FSB,2764
5/11/1990,29182.0,FAILURE,"UNITED SAVINGS BANK, FSB",2760
5/11/1990,31134.0,FAILURE,THE FEDERAL SAVINGS BANC FA,2761
5/11/1990,31508.0,FAILURE,FIRST FSA OF BREAUX BRIDGE,2762
5/11/1990,32576.0,FAILURE,GREAT WEST FEDERAL SAVINGS BANK,2763
5/10/1990,16108.0,FAILURE,FIRST NATIONAL BANK OF GRAND SALINE,2756
5/10/1990,19026.0,FAILURE,COMMONWEALTH NATIONAL BANK,2757
5/10/1990,23527.0,FAILURE,DOMINION NATIONAL BANK OF DENVER,2758
5/10/1990,23699.0,FAILURE,FIRST NATIONAL BANK OF DESOTO,2759
5/9/1990,25052.0,FAILURE,CHANCERY NATIONAL BANK,2755
5/8/1990,32411.0,FAILURE,"MISSISSIPPI SAVINGS BANK, FSB",2754
5/4/1990,25138.0,FAILURE,TUCKER STATE BANK,2748
5/4/1990,28257.0,FAILURE,FIRST FED. SAVINGS BANK & TRUST,2749
5/4/1990,28526.0,FAILURE,CAPITOL FEDERAL SAVINGS & LOAN,2750
5/4/1990,30130.0,FAILURE,MUTUAL AIDE S & LA,2751
5/4/1990,31433.0,FAILURE,SECURITY FEDERAL SAVINGS BANK,2752
5/4/1990,31982.0,FAILURE,PENINSULA S & LA,2753
5/3/1990,21812.0,FAILURE,RICHARDSON NATIONAL BANK,2746
5/3/1990,22262.0,FAILURE,"FIRST NATIONAL BANK, NORTHEAST",2747
4/27/1990,28666.0,FAILURE,SANTA BARBARA S & L ASSOC.,2744
4/27/1990,29581.0,FAILURE,HOME OWNERS SAVINGS BANK,2745
4/26/1990,18721.0,FAILURE,TRINITY NATIONAL BANK OF DALLAS,2740
4/26/1990,23002.0,FAILURE,CENTRAL ARIZONA BANK,2741
4/26/1990,24666.0,FAILURE,"SIGNATURE BANK, NATIONAL ASSOCIATION",2742
4/26/1990,25666.0,FAILURE,GUARDIAN BANK,2743
4/20/1990,25831.0,FAILURE,BERGEN PARK NATIONAL BANK,2733
4/20/1990,28307.0,FAILURE,FIRST SAVINGS & LOAN,2734
4/20/1990,30301.0,FAILURE,HERITAGE FSA,2735
4/20/1990,30305.0,FAILURE,TEXAS FSA,2736
4/20/1990,31897.0,FAILURE,SOUTHEASTERN FEDERAL SAVINGS BANK,2737
4/20/1990,32187.0,FAILURE,FIRST NETWORK SAVINGS BANK,2738
4/20/1990,32253.0,FAILURE,ENTERPRISE FED. FSA,2739
4/19/1990,15051.0,FAILURE,CORINTH DEPOSIT NATIONAL BANK,2727
4/19/1990,17952.0,FAILURE,CHAS. SCHREINER BANK,2728
4/19/1990,18110.0,FAILURE,COVE STATE BANK,2729
4/19/1990,22147.0,FAILURE,FIRST STATE BANK OF CRANDALL,2730
4/19/1990,24915.0,FAILURE,SECURITY NATIONAL BANK OF ELGIN,2731
4/19/1990,24941.0,FAILURE,ACADIANA NATIONAL BANK,2732
4/18/1990,16070.0,FAILURE,"THE SEAMEN'S BANK OF SAVINGS, FS",2726
4/12/1990,15869.0,FAILURE,THE BAZINE STATE BANK,2723
4/12/1990,31233.0,FAILURE,FIRST FEDERAL SAVINGS & LOAN,2724
4/12/1990,31271.0,FAILURE,CONSTITUTION FED. SAVINGS ASSOC.,2725
4/5/1990,18793.0,FAILURE,FIRST BANK & TRUST COMPANY,2720
4/5/1990,25780.0,FAILURE,CHAMPIONS POINT NATIONAL BANK,2721
4/5/1990,27839.0,FAILURE,"COLONY SAVINGS BANK, FSB",2722
3/30/1990,18840.0,FAILURE,EVERMAN NATIONAL BANK OF FORT WORTH,2718
3/30/1990,26469.0,FAILURE,IMPERIAL BANK,2719
3/29/1990,3071.0,FAILURE,ALVORD NATIONAL BANK,2715
3/29/1990,24014.0,FAILURE,FIRST NATIONAL BANK OF GARLAND,2716
3/29/1990,26648.0,FAILURE,"CROWN BANK, NATIONAL ASSOCIATION",2717
3/22/1990,5507.0,FAILURE,THE CENTRAL NATIONAL BANK OF SAN ANGELO,2710
3/22/1990,17665.0,FAILURE,MIAMI NATIONAL BANK,2711
3/22/1990,19602.0,FAILURE,COMMUNITY BANK,2712
3/22/1990,22829.0,FAILURE,AMERICAN BANK OF ARLINGTON,2713
3/22/1990,26353.0,FAILURE,"THE WALLER BANK, NATIONAL ASSOCIATION",2714
3/16/1990,29122.0,FAILURE,NASAU FEDERAL SAVINGS & LOAN,2701
3/16/1990,29137.0,FAILURE,LAKELAND SAVINGS BANK FSB,2702
3/16/1990,29403.0,FAILURE,FIRST FS & LA OF WICHITA FALLS,2703
3/16/1990,30194.0,FAILURE,WHITESTONE SAVINGS,2704
3/16/1990,31455.0,FAILURE,"UNITED FEDERAL SAVINGS, FA",2705
3/16/1990,31547.0,FAILURE,SUN FEDERAL SAVINGS ASSOC.,2706
3/16/1990,31828.0,FAILURE,GREAT AMERICAN FS & LA,2707
3/16/1990,32097.0,FAILURE,PACIFIC COAST S & LA,2708
3/16/1990,32330.0,FAILURE,FIRST AMERICA FSB,2709
3/15/1990,9880.0,FAILURE,BANK OF MEEKER,2698
3/15/1990,23065.0,FAILURE,LIBERTY CITY STATE BANK,2699
3/15/1990,25649.0,FAILURE,INDEPENDENT NATIONAL BANK,2700
3/9/1990,21630.0,FAILURE,FIRST BANK NATIONAL ASSOCIATION,2691
3/9/1990,28697.0,FAILURE,HIAWATHA SAVINGS & LOAN,2692
3/9/1990,30267.0,FAILURE,PEOPLES FS & LA,2693
3/9/1990,30398.0,FAILURE,YORKWOOD S & LA,2694
3/9/1990,30795.0,FAILURE,NASSAU S & LA,2695
3/9/1990,31873.0,FAILURE,INVESTORS SAVINGS BANK,2696
3/9/1990,31965.0,FAILURE,WESTPORT FEDERAL SAVINGS BANK,2697
3/8/1990,16457.0,FAILURE,UNIVERSITY NATIONAL BANK OF COLLEGE STATIO,2688
3/8/1990,18647.0,FAILURE,FARMERS STATE BANK,2689
3/8/1990,22405.0,FAILURE,CITIZENS NATIONAL BANK,2690
3/2/1990,30697.0,FAILURE,PIMA S & LA,2683
3/2/1990,30752.0,FAILURE,SECURITY FS & LA,2684
3/2/1990,31174.0,FAILURE,NEW ATHENS FS & LA,2685
3/2/1990,31744.0,FAILURE,NORTH CAROLINA FS & LA,2686
3/2/1990,32588.0,FAILURE,HAVEN FS & LA,2687
3/1/1990,5516.0,FAILURE,FIRST NATIONAL BANK OF SANGER,2680
3/1/1990,24075.0,FAILURE,COMMUNITY STATE BANK OF ONALASKA,2681
3/1/1990,26608.0,FAILURE,SEARCH NATIONAL BANK,2682
2/23/1990,20150.0,FAILURE,THE BANK OF RUIDOSO,2666
2/23/1990,24752.0,FAILURE,THE RED RIVER BANK,2667
2/23/1990,27739.0,FAILURE,FIRST ATLANTIC S & LA,2668
2/23/1990,28176.0,FAILURE,FIRST FEDERAL SAV. ASSOC./BLUEFIELD,2669
2/23/1990,28311.0,FAILURE,PROVIDENT SA,2670
2/23/1990,28488.0,FAILURE,FRONTIER FS & LA,2671
2/23/1990,28517.0,FAILURE,IMPERIAL FEDERAL SAVINGS ASSOC.,2672
2/23/1990,29451.0,FAILURE,VANGUARD SB,2673
2/23/1990,30510.0,FAILURE,FIRST STANDARD FED. SAVINGS ASSOC.,2674
2/23/1990,30854.0,FAILURE,GREENWOOD FS & LA,2675
2/23/1990,31073.0,FAILURE,COMMUNITY FEDERAL SAVINGS BANK,2676
2/23/1990,31273.0,FAILURE,MERCURY SAVINGS,2677
2/23/1990,31660.0,FAILURE,TEXASBANC SAVINGS,2678
2/23/1990,31801.0,FAILURE,NOWLIN SA,2679
2/22/1990,8949.0,FAILURE,THE FIRST STATE BANK OF REGENT,2665
2/21/1990,28220.0,FAILURE,THE BEN FRANKLIN FS & LA,2664
2/16/1990,27850.0,FAILURE,FREEDOM SA,2656
2/16/1990,28247.0,FAILURE,STATE FS & LA,2657
2/16/1990,28829.0,FAILURE,FIDELITY SAVINGS BANK,2658
2/16/1990,28911.0,FAILURE,GREAT AMERICAN FS & LA,2659
2/16/1990,29318.0,FAILURE,HERITAGE FSB,2660
2/16/1990,30311.0,FAILURE,FRANKLIN FSA,2661
2/16/1990,31320.0,FAILURE,"EQUITABLE S & LA, FA",2662
2/16/1990,32101.0,FAILURE,WESTERN EMPIRE FS & LA,2663
2/15/1990,21436.0,FAILURE,HUFFMAN BANK,2653
2/15/1990,23452.0,FAILURE,NORTHWAY NATIONAL BANK,2654
2/15/1990,26667.0,FAILURE,GATEWAY NATIONAL BANK,2655
2/9/1990,28205.0,FAILURE,FAIRMONT FEDERAL SAVINGS ASSOC.,2647
2/9/1990,29127.0,FAILURE,"ABQ BANK, A FSB",2648
2/9/1990,29728.0,FAILURE,AMERICAN FEDERAL SAVINGS ASSOC.,2649
2/9/1990,29840.0,FAILURE,VERMONT SA,2650
2/9/1990,32094.0,FAILURE,HUNTINGTON FS & LA,2651
2/9/1990,32515.0,FAILURE,LIBERTY SAVINGS BANK FSB,2652
2/8/1990,4237.0,FAILURE,THE FIRST NATIONAL BANK OF COLBERT,2646
2/2/1990,16816.0,FAILURE,CITIZENS NATIONAL BANK OF WALNUT RIDGE,2639
2/2/1990,26429.0,FAILURE,COMMERCE BANK OF TAMPA,2640
2/2/1990,27915.0,FAILURE,HENDERSON HOME S & LA,2641
2/2/1990,29000.0,FAILURE,"CENTRUST BANK, SB",2642
2/2/1990,29470.0,FAILURE,CLYDE FS & LA,2643
2/2/1990,30803.0,FAILURE,"PIONEER SAVINGS BANK, FSB",2644
2/2/1990,32261.0,FAILURE,SENTINEL FS & LA,2645
2/1/1990,24393.0,FAILURE,TYLER NATIONAL BANK,2638
1/31/1990,31400.0,FAILURE,MERABANK FSB,2637
1/26/1990,3164.0,FAILURE,"BANCTEXAS DALLAS, N.A.",2627
1/26/1990,16036.0,FAILURE,"MONROE SAVINGS BANK, FSB",2628
1/26/1990,19273.0,FAILURE,CREDITBANK,2629
1/26/1990,24937.0,FAILURE,"FIDELITY BANK, NATIONAL ASSOCIATION",2630
1/26/1990,28929.0,FAILURE,FIRST SAVINGS ASSOC.,2631
1/26/1990,30309.0,FAILURE,COLONIAL S & LA,2632
1/26/1990,31710.0,FAILURE,WILLIAMSBURG FS & LA,2633
1/26/1990,31991.0,FAILURE,GRAND PRAIRIE FS & LA,2634
1/26/1990,32003.0,FAILURE,UVALDE FS & LA,2635
1/26/1990,32089.0,FAILURE,PALO DURO FS & LA,2636
1/25/1990,1215.0,FAILURE,"FARMERS STATE BANK OF SHIRO, TEXAS",2626
1/24/1990,30321.0,FAILURE,EMPIRE OF AMERICA FSB,2625
1/18/1990,27765.0,FAILURE,FRONTIER FEDERAL SAVINGS BANK,2616
1/18/1990,28830.0,FAILURE,GEM CITY FS & LA,2617
1/18/1990,29465.0,FAILURE,MARSHALL FS & LA,2618
1/18/1990,30677.0,FAILURE,DUVAL FEDERAL SAVINGS ASSN.,2619
1/18/1990,30855.0,FAILURE,FIRST FED. SAVINGS ASSOC. OF YORK,2620
1/18/1990,31052.0,FAILURE,STANDARD FSA,2621
1/18/1990,31213.0,FAILURE,COLONIAL FEDERAL SAVINGS ASSOC.,2622
1/18/1990,31310.0,FAILURE,BROOKHAVEN FS & LA,2623
1/18/1990,31463.0,FAILURE,KARNES COUNTY FS & LA,2624
1/11/1990,26252.0,FAILURE,PLAZA DEL ORO NATIONAL BANK,2604
1/11/1990,28154.0,FAILURE,ST. CHARLES FSA,2605
1/11/1990,28340.0,FAILURE,AMERICAN FSB,2606
1/11/1990,28863.0,FAILURE,FAMILY FEDERAL SAVINGS,2607
1/11/1990,28884.0,FAILURE,ATLANTIC FINANCIAL SAVINGS,2608
1/11/1990,28928.0,FAILURE,ST. LOUIS COUNTY SAVINGS ASSOC.,2609
1/11/1990,28940.0,FAILURE,"HORIZON SAVINGS BANK, FSB",2610
1/11/1990,29803.0,FAILURE,CERTIFIED FSA,2611
1/11/1990,31944.0,FAILURE,INVESTMENT FS & LA,2612
1/11/1990,32122.0,FAILURE,DEPOSIT TRUST FEDERAL SAVINGS,2613
1/11/1990,32191.0,FAILURE,WILSHIRE FS & LA,2614
1/11/1990,32342.0,FAILURE,FINANCIAL FS & LA,2615
1/4/1990,5517.0,FAILURE,THE FIRST NATIONAL BANK OF SAN MARCOS,2599
1/4/1990,27920.0,FAILURE,MIDWEST FEDERAL SAVINGS BANK,2600
1/4/1990,30034.0,FAILURE,FIRST CENTRAL FEDERAL SAVINGS BANK,2601
1/4/1990,30995.0,FAILURE,BANNERBANC FS & LA,2602
1/4/1990,31904.0,FAILURE,FIRST GUARANTY BANK FOR SAVINGS,2603
12/21/1989,31911.0,FAILURE,SILVER SAVINGS ASSOC.,2597
12/21/1989,32390.0,FAILURE,COLUMBIA FSA,2598
12/20/1989,23419.0,FAILURE,UNITED COMMUNITY BANK,2595
12/20/1989,26814.0,FAILURE,FIRST CITY NATIONAL BANK AND TRUST,2596
12/15/1989,18002.0,FAILURE,FIRST AMERICAN BANK AND TRUST,2594
12/14/1989,17861.0,FAILURE,NORTH SIDE STATE BANK,2588
12/14/1989,19492.0,FAILURE,FIRST ACADIANA BANK,2589
12/14/1989,20918.0,FAILURE,CANYON LAKE BANK,2590
12/14/1989,29444.0,FAILURE,LOUISIANA SAVINGS ASSN.,2591
12/14/1989,30675.0,FAILURE,YORKRIDGE-CALVERT FEDERAL SAVINGS,2592
12/14/1989,31830.0,FAILURE,RED RIVER S & L ASSOC.,2593
12/13/1989,4192.0,FAILURE,CITY NATIONAL BANK OF SAYRE,2586
12/13/1989,24901.0,FAILURE,MIDLOTHIAN NATIONAL BANK,2587
12/8/1989,21514.0,FAILURE,"FIRST BANK, PINEVILLE, LOUISIANA",2582
12/8/1989,24623.0,FAILURE,ORANGE STATE BANK,2583
12/8/1989,28223.0,FAILURE,ATLANTIC PERMANENT FEDERAL,2584
12/8/1989,28406.0,FAILURE,"CITY SAVINGS, FSB",2585
12/7/1989,20485.0,FAILURE,ATLANTIC NATIONAL BANK,2574
12/7/1989,22593.0,FAILURE,ALEDO STATE BANK,2575
12/7/1989,25166.0,FAILURE,FIRST NATIONAL BANK OF FRISCO,2576
12/7/1989,25674.0,FAILURE,"WESTHEIMER MEMORIAL BANK, NA",2577
12/7/1989,26464.0,FAILURE,FIRST COMMERCE NATIONAL BANK,2578
12/7/1989,29516.0,FAILURE,THE GARNETT S & L ASSOC.,2579
12/7/1989,30624.0,FAILURE,ARLINGTON HEIGHTS SAVINGS ASSOC.,2580
12/7/1989,31714.0,FAILURE,COMMUNITY FEDERAL SAVINGS ASSOC.,2581
12/1/1989,354.0,FAILURE,FIRST SECURITY BANK OF GLENDIVE,2572
12/1/1989,19664.0,FAILURE,CENTRAL DAKOTA BANK,2573
11/30/1989,25676.0,FAILURE,"GREATER TEXAS BANK NORTH, NA",2563
11/30/1989,26433.0,FAILURE,"GREATER TEXAS BANK SOUTHWEST, NA",2564
11/30/1989,29060.0,FAILURE,"SECURITY FEDERAL SAVINGS, FSB",2565
11/30/1989,29436.0,FAILURE,SALAMANCA FED. SAVINGS ASSOC.,2566
11/30/1989,31599.0,FAILURE,FIRST FEDERAL SAVINGS BANK,2567
11/30/1989,31601.0,FAILURE,SOUTHWESTERN FEDERAL SAVINGS,2568
11/30/1989,31974.0,FAILURE,FORTUNE FINANCIAL FED. S & L ASSOC,2569
11/30/1989,32133.0,FAILURE,BROOKSIDE FEDERAL S & L,2570
11/30/1989,32283.0,FAILURE,AUSTIN FS & LA,2571
11/17/1989,23763.0,FAILURE,SECURITY NATIONAL BANK OF SHREVEPORT,2562
11/16/1989,21026.0,FAILURE,LOVE FIELD NATIONAL BANK,2555
11/16/1989,25171.0,FAILURE,EXECUTIVE NATIONAL BANK,2556
11/16/1989,27616.0,FAILURE,FIRST FEDERAL S & L /CENTRAL INDIANA,2557
11/16/1989,28649.0,FAILURE,SOONER FEDERAL SAVINGS ASSOC.,2558
11/16/1989,28987.0,FAILURE,TEXAS WESTERN FEDERAL SAVINGS,2559
11/16/1989,30982.0,FAILURE,SECURITY FED. SAVINGS ASSOCIATION,2560
11/16/1989,32030.0,FAILURE,GENERAL FEDERAL SAVINGS BANK,2561
11/9/1989,15080.0,FAILURE,THE LEE STATE BANK,2546
11/9/1989,19114.0,FAILURE,NATIONAL INDUSTRIAL BANK OF CONNECTICUT,2547
11/9/1989,22530.0,FAILURE,CITY NATIONAL BANK OF PLANO,2548
11/9/1989,23475.0,FAILURE,UNITED NATIONAL BANK OF PLANO,2549
11/9/1989,27821.0,FAILURE,FIDELITY FEDERAL SAVINGS ASSOC.,2550
11/9/1989,30190.0,FAILURE,COLONIAL FEDERAL SAVINGS ASSOC.,2551
11/9/1989,30909.0,FAILURE,CREST FEDERAL S & L,2552
11/9/1989,31655.0,FAILURE,ASPEN SAVINGS BANK FSB,2553
11/9/1989,32162.0,FAILURE,SARATOGA S & L ASSOCIATION,2554
11/2/1989,11786.0,FAILURE,BANK OF ST. CHARLES,2544
11/2/1989,32281.0,FAILURE,FIRST LOUISIANA FEDERAL SAVINGS,2545
10/26/1989,22897.0,FAILURE,FIRST SECURITY BANK AND TRUST CO,2541
10/26/1989,24704.0,FAILURE,WESTERN NATIONAL BANK OF LOUISIANA,2542
10/26/1989,28690.0,FAILURE,GREAT PLAINS SAVINGS,2543
10/20/1989,1187.0,FAILURE,FIRST CONSOLIDATED BANK - FERRIS,2536
10/20/1989,3123.0,FAILURE,FIRST CONSOLIDATED BANK - HILLSBORO,2537
10/20/1989,5498.0,FAILURE,FIRST CONSOLIDATED BANK - ROSEBUD,2538
10/20/1989,24302.0,FAILURE,FIRST CONSOLIDATED BANK - BUDA,2539
10/20/1989,25782.0,FAILURE,FIRST CONSOLIDATED BANK - PLEASANT RUN,2540
